subject,task,sequence_length,label,movement_mean,movement_std,movement_max,movement_min,movement_median,movement_p95,movement_p99,movement_iqr,movement_cv,movement_skew,movement_kurtosis,scanpath_length,num_samples,dispersion,dispersion_x,dispersion_y,center_distance_mean,center_distance_std,center_distance_max,velocity_mean,velocity_std,velocity_max,acceleration_mean,acceleration_std,acceleration_max,fixation_mean_duration,fixation_max_duration,fixation_count,hull_area,cluster
sub-019,memory,5,6001051,0.0012289456653817,0.0083076508437503,0.1418629497982377,5.182076218874304e-06,0.0003498313414279,0.001436198028604,0.0077480104938912,0.0004115019216476,6.759982217090003,12.27805020068732,157.6457774914056,2.813056628058768,2290,0.0118180141292475,0.0088063193106321,0.0078812561281995,0.0415973605227734,0.0082944960446831,0.1279661503841296,0.2758020153116972,2.5190705224455283,70.13701444098403,54.32438847467656,1275.0052861918064,38280.59424018327,1.055299539170507,3.0,217,0.0062775759928407,1
sub-019,memory,9,6001091,0.0013720113201838,0.0157618842887342,0.4435447176985989,0.0,0.0003275063810637,0.0011399424418178,0.0039038387963864,0.0003562762910232,11.48815906753724,22.163576700384237,537.6744414983885,5.822816042860418,4245,0.0152857294229171,0.0132399629817412,0.0076391690799954,0.0414841003656357,0.012434421882801,0.4687842253317676,0.1957074707380482,1.7580308448326047,69.03376115352243,21.10158070171185,701.9638321364889,26898.138610986312,1.1333333333333333,4.0,375,0.1079449551286477,0
sub-019,memory,9,6001091,0.0014876022866292,0.0204656083120328,0.7566064530790992,4.4819792859184e-06,0.0003842136173871,0.0011537361892915,0.0030254639753732,0.0003929699770239,13.757446123860046,25.83942136469888,740.6839436605491,6.417516264518577,4315,0.0161754148027702,0.0123437494218799,0.0104535110968284,0.0347985963049459,0.0139252767370678,0.5125274275608446,0.1920815198279985,1.498660070559393,43.2295232958687,22.783400164654857,728.4679353765696,21770.189888480552,1.1105398457583548,3.0,389,0.2164476864109557,0
sub-019,memory,5,6001051,0.0009494252854906,0.0100999077502459,0.3589450315338024,7.253051381839826e-06,0.0004297978717169,0.0012243957510402,0.0025248848201397,0.0004270470183959,10.63791738496465,31.076060609104807,1028.096409947136,2.2843172368904923,2407,0.0095823566095592,0.0040507130087673,0.0086840821226752,0.0141551188886573,0.007154669362951,0.3229574828335759,0.1784100071035228,1.0638636221082731,29.66443627376137,11.73218193447601,488.1696239628293,15562.957325301282,1.1476190476190475,4.0,210,0.0168721043377301,0
sub-019,memory,13,6001131,0.0010714896947794,0.0107723179822859,0.3846821560404028,7.906824005922098e-06,0.0003313036935262,0.0013144910192126,0.0043260887280319,0.0003698547688306,10.053589908303667,25.688131807527284,773.90827082987,6.558588421744936,6122,0.0102956938402896,0.00611371960716,0.0082839449671038,0.0367460518243198,0.0077548566476608,0.3977817461777286,1.2070821670107763,78.1287367442198,6110.138149949584,99739.06610575654,7799877.768561562,610137948.4302771,1.096774193548387,4.0,558,0.0665742025128484,0
sub-019,memory,13,6001131,0.0010716427900562,0.0064038651307627,0.1843227968926047,0.0,0.0004503443120629,0.0016149959674719,0.0055419734778221,0.0005117725461957,5.975746013675384,15.440548085673212,270.48812366416394,6.530591162602889,6095,0.0096200012474713,0.006686809010952,0.0069159966203288,0.0639911276246395,0.0039026697236545,0.1691064692876094,2.029974486966035,104.22509795527054,7252.776092844806,149017.93674928282,9568805.028410632,723919698.54482,1.073943661971831,3.0,568,0.0157541014430266,0
sub-019,memory,13,6001131,0.0014179024257674,0.0148365590923017,0.5575072827485978,7.201729238266064e-06,0.000524851081307,0.0016727932129656,0.006031592397576,0.0005438193062088,10.463737717545108,28.681836782321025,935.3997239658182,8.674727040845337,6119,0.0153331099095329,0.0114294522315139,0.0102211487214185,0.0508028032534557,0.0115334093476934,0.5837874390224428,1.1184790744419224,69.16401389133786,5409.030065509376,88201.8625661445,6905823.133422366,540112579.7369514,1.1066907775768535,4.0,553,0.2865308911702958,0
sub-019,memory,5,6001051,0.0015378780704412,0.0170849376743206,0.5414889336958544,8.165918044224481e-06,0.0004362176323175,0.0015296893654768,0.0059790317969199,0.0004559091852278,11.10942278370502,26.32653106684097,774.6794955875359,3.586331660269063,2333,0.015655097848407,0.0129790451822974,0.008753654939457,0.060533219612762,0.0122964853113353,0.5462261398808739,0.22502876468228,1.510447670141719,38.892612438947545,23.565132444789885,669.5905329343279,18869.536517258723,1.0934579439252337,3.0,214,0.0263550332254487,0
sub-019,memory,9,6001091,0.0015226320887361,0.0108399449528397,0.294436111316803,1.586666844629901e-06,0.0004796925973902,0.0019291192335909,0.0174112888384148,0.0004916514865742,7.119214833990228,18.60699446168929,408.302903235146,6.361556866739543,4179,0.03382659304629,0.0271790709520935,0.0201379368183629,0.0540948147878564,0.017468666315671,0.2545062712477652,0.3006402981383955,1.9256484397136373,50.384465724225066,39.19047954460443,895.8771803693946,36133.493492481815,1.1452054794520548,4.0,365,0.0538774112591415,0
sub-019,memory,9,6001091,0.0018455252842511,0.0209115048643549,0.6657307825759429,1.2436059408998069e-05,0.0005661230941004,0.0018243688792899,0.0055963305223833,0.000536974245142,11.330922985885971,23.655185132744226,600.701137591978,7.817645104087818,4237,0.018879100163403,0.0162081785760364,0.009680669926566,0.0405263044912529,0.0141282021180723,0.5301205996127162,0.7446078743237691,33.20925036120635,2160.0525232027426,16982.236223898362,1104521.5848787315,71861840.63386934,1.0843989769820972,3.0,391,0.164820010873886,0
sub-019,listening,9,500109,0.0008572445186109,0.0039177130254059,0.0905648959004695,0.0,0.0004992753850893,0.001602488993041,0.003616232130364,0.0005265602471636,4.570123156639163,18.84765125812165,376.8372535898243,3.7393005901809855,4363,0.0093529029835432,0.0065081276590148,0.0067172217913016,0.0689487591577092,0.0040343845430909,0.0753993843399429,1.5649308706593803,90.47625103495598,5975.382887134324,136797.52801917403,9033860.189209642,596576862.8177135,1.1091370558375635,3.0,394,0.0050225638073078,0
sub-019,listening,13,500113,0.0011635136457787,0.0105642163351926,0.497546723622408,2.34079662108541e-06,0.000493731432905,0.0017012966904317,0.0048485457359316,0.000542249579377,9.079580951645651,36.3360683681974,1596.1919073548263,7.309192722782162,6283,0.0119399474618991,0.0100264708113119,0.0064832267014829,0.0715534414106127,0.0078647162255775,0.5201282543162646,0.2259040787833855,1.4375206980360742,47.77198457089504,19.70241555902286,718.4542093570304,28436.646516464127,1.0958188153310104,4.0,574,0.0471965866886864,0
sub-019,listening,5,500105,0.0005993031430478,0.0023523256665126,0.0862552935847383,0.0,0.0004220540476709,0.0013070697918206,0.0020026485423784,0.0004562438771717,3.9251015013028296,33.53066326994727,1165.2565937361326,1.4814773696143269,2473,0.0055213603416083,0.004431071496683,0.0032940894664791,0.0696668905747199,0.002631069254505,0.0738617169170924,0.1532755337045025,0.8888451413884998,43.5880395117099,7.457724761184574,494.39599516425176,23839.473453490053,1.0973451327433628,5.0,226,0.001084724541783,0
sub-019,listening,13,500113,0.0012551773235706,0.0141043895641956,0.5645386744170998,0.0,0.0005190774173603,0.0015622964876079,0.0029318904700712,0.0005316060677237,11.236969708847386,33.60085498530147,1232.457862272608,7.898830897230195,6294,0.0144610859086822,0.0116836979203187,0.0085213971017097,0.0874435615991415,0.0090288447190689,0.5271729574761723,0.2250277356889794,1.4478892108783288,49.513299217162285,20.821664686453385,734.2850978892852,27964.277180008885,1.1130742049469964,4.0,566,0.0717874224838897,0
sub-019,listening,9,500109,0.0008445138880875,0.0048986272785322,0.1886776372566079,3.175988945392657e-06,0.0005254595299663,0.001574507675366,0.0025626551850521,0.0005433372824443,5.800528976054188,29.438235090062467,975.6766640109532,3.731062357570947,4419,0.007192389601424,0.0047281044300215,0.0054199166670238,0.0808051792535756,0.0038213250294169,0.1797331813744488,0.1826076389899061,0.6140997077117314,29.52682069864309,3.191961799691306,213.9551304166852,12689.418729048904,1.0702179176755449,4.0,413,0.0081859475053931,0
sub-019,listening,5,500105,0.0010963931328849,0.0113077251269279,0.3760137106061932,1.317503926874707e-05,0.0005033287951032,0.0015705114783612,0.0026132223152819,0.0005406263180639,10.31356799652097,30.375039244961933,983.9579192485792,2.704801858827258,2468,0.0134580038225781,0.0105482511057447,0.0083577667769975,0.084351968658548,0.0085136510534816,0.3494269478497644,0.2196220092034511,1.582382366322918,47.41799734216861,13.728023355387387,640.8326176675046,21822.269273607897,1.1176470588235294,5.0,221,0.0215552929828799,0
sub-019,memory,5,6001051,0.0012470445767242,0.0144336728698548,0.5206361203815054,4.203644975239376e-06,0.0004913987932873,0.0016224556949328,0.003856621813111,0.0005092313617848,11.574303869529526,31.539544907755,1057.4870669762763,3.0128596973657,2417,0.0128173214739398,0.0108278695224971,0.0068586420937454,0.0717378150379603,0.0090900260208456,0.4504474580961202,0.2298913474329666,1.5332828089137096,42.19775663713455,27.15397939790421,813.1221644825671,23154.86035890906,1.1050228310502284,3.0,219,0.0115413829140518,0
sub-019,memory,9,6001091,0.0010006472249249,0.0062438820205439,0.1932586869152617,0.0,0.0004510342880317,0.0015272338788025,0.0045132115077889,0.00049019447029,6.239843438342717,17.27563644097732,354.5105591180288,4.266759767080067,4265,0.0072539385305837,0.0055411279238784,0.004681402090902,0.079321377732525,0.0038051922646951,0.171524561192003,0.2082767632319841,1.472340055339186,43.925653299081326,21.69253206060096,709.4222056346954,22034.39607315097,1.1062176165803108,3.0,386,0.0119579001142998,0
sub-019,memory,13,6001131,0.0032989627729421,0.0410340353821619,1.111777594708924,4.8428071505340433e-08,0.0002943339626738,0.0017710217906418,0.0072899931922625,0.0005401556908763,12.438465725869904,17.7285694716062,355.4076690198149,19.38470525380818,5877,0.0484073270927234,0.0334889282552637,0.034953697952802,0.4983149039876879,0.0259479492731007,0.6363990686064976,0.4187817910780336,6.251700497789078,255.87494865031243,89.51858157390777,2857.134789675364,126665.27527789483,1.0556552962298025,3.0,557,0.3215915556936956,0
sub-019,memory,9,6001091,0.0025791271246558,0.0307377014613726,0.922382389553152,7.485834896447807e-07,0.0003598146949221,0.0020631613714382,0.0070554426381098,0.0007453400571002,11.917869874473103,20.30592869982789,468.7068527104328,10.190131269515362,3952,0.1243361531372887,0.0770084466665861,0.0976175092848556,0.4707296432360261,0.0995707023031383,0.640616069433409,0.4770699592360719,6.055672021256831,241.00598074893128,121.01015784708493,3133.7298943075352,118066.72966546543,1.0733695652173914,4.0,368,0.2135471747842041,0
sub-019,memory,13,6001131,0.0039034589415025,0.0425831115693749,1.0899712828710064,1.737532547549352e-07,0.0003825401020351,0.0019190387357158,0.0234763933276266,0.0006585815820723,10.909071212872428,15.977133412235547,288.1123211605976,23.31536025759473,5974,0.2036006409432994,0.1170318315464584,0.1666036356068009,0.4053942427203993,0.1557834890874214,0.6408614482201499,0.6456849026140491,9.365460847517936,281.6869571090066,147.94800172429626,4642.3102991123,153509.5214636148,1.054673721340388,3.0,567,0.4796761772008313,2
sub-019,memory,9,6001091,0.0018312239875531,0.0194770999984747,0.5760923957778314,0.0,0.0006117641841557,0.0018741926641114,0.0091163597961015,0.0006100542042544,10.636110126811896,22.54787827823012,550.186672587857,7.632541580121462,4169,0.0157772962083771,0.0112153622377424,0.0110967889735315,0.0389846503795928,0.0141765310495023,0.5210596188153471,0.4347014306662212,11.153321984064316,695.8418788119233,8322.064820867936,537000.962254019,34656110.304752424,1.127027027027027,5.0,370,0.3020449744564435,0
sub-019,memory,13,6001131,0.0010988504156241,0.0089335456127364,0.4871277427020145,9.087849860047992e-06,0.0006692400533644,0.0020008115316866,0.0043878382951573,0.0007001847284722,8.129901473133518,49.19677566921013,2592.259755171395,6.887594405132421,6269,0.0100683277985718,0.0071369125628501,0.0071018098911282,0.0933382160359,0.0085148732331421,0.5089964167674506,1.6074360292498813,109.77490865665342,8690.430136075322,138471.83178551015,10961617.28630213,867700457.3025038,1.066326530612245,3.0,588,0.0383301392610815,0
sub-019,memory,13,6001131,0.0019900751330734,0.0222048400845802,0.6337815791533348,1.031670544551828e-05,0.0006268952077204,0.0020391275639622,0.0065653071972425,0.0006778812961852,11.157789831928524,21.95629924963577,509.8780287888736,12.145428537146998,6104,0.0181191898454415,0.0144091301321698,0.0109855363769524,0.0705926000424123,0.0149599055732861,0.5547183060966075,0.2669958992652396,1.451755445868856,79.13557791656062,12.88732951145496,497.6566847830806,25432.850337226584,1.087188612099644,3.0,562,0.431347880569071,0
sub-019,memory,5,6001051,0.0014697561426842,0.0155337741026855,0.4703207260455007,7.122679745395399e-06,0.0006273421744094,0.0018937408986529,0.0045499247172802,0.0006363350302537,10.568946542598152,26.60333747217184,745.6632267936325,3.5362332792984077,2407,0.0149987414768193,0.0121475221023336,0.0087977242888019,0.0366112996330923,0.0134049676956978,0.5051766707395785,0.2234178449439947,0.5516455090607243,16.833897620535502,3.5469120959947062,158.10560036396333,4271.024425096139,1.1055045871559632,3.0,218,0.0355428105763528,0
sub-019,memory,5,6001051,0.0018556984643202,0.0219815907816119,0.5996378904685638,1.2163556537635337e-05,0.0006311598659245,0.00193710329731,0.0040415858007468,0.0006573777002903,11.845453991720422,24.09850344156652,600.1827528554793,4.410995249689279,2378,0.0166907677997172,0.0117978231119319,0.0118064854873769,0.0460732496687424,0.0140108759639572,0.5898681375911479,0.2260255543181881,0.5137507665469896,12.645246224339894,2.543690305863936,119.1941162568894,4088.693613112035,1.101851851851852,3.0,216,0.1493001046302434,0
sub-019,memory,5,6001051,0.0020473264114349,0.0237872287452691,0.5441110390470375,1.869375469333969e-06,0.0005827720905235,0.0017069305807618,0.0078770467193276,0.0005926435308979,11.618679177101251,20.542529620961243,433.5424861459777,4.7866491499350055,2339,0.0204798752168535,0.0189738654438289,0.007708288981179,0.062837517738291,0.0156505946057928,0.5103987179698184,0.2351204158494266,0.7601219352539739,16.33165570324687,8.377119802981534,232.9101514134706,6684.110394405173,1.0934579439252337,3.0,214,0.0676799226904467,0
sub-019,memory,9,6001091,0.001905982565445,0.0123115097833007,0.4245344603176763,0.0,0.0006018786441588,0.0021662133741325,0.0581573836520138,0.0006162687948531,6.459403148016763,22.159568106265443,654.0558170596712,7.892673803507902,4142,0.0623846232175363,0.010059170864399,0.061568289691324,0.06855380291493,0.0239965188452442,0.4945801798781845,3.755475112818377,131.01847387858686,6007.624837540702,333644.5762307274,13083065.929706125,599942727.7449944,1.143646408839779,4.0,362,0.0650273517613055,0
sub-019,listening,5,500105,0.0014008254393455,0.0186547502962364,0.7315210083980606,2.4018830508858865e-05,0.0005980881694375,0.001786418395865,0.0039343637663802,0.000617203293572,13.316969960905595,33.34530546473123,1181.6160505076548,3.364782705307901,2403,0.0133808431896911,0.0113940307034324,0.0070159125419537,0.0335248767491531,0.0125218467720108,0.5057331824434207,0.2114685129722241,0.6623359881263079,27.12335898381396,1.974722855080804,112.6824435547983,3502.8234675472263,1.090497737556561,3.0,221,0.0279141645327051,0
sub-019,listening,9,500109,0.0011860015759764,0.0132000036402602,0.4968917341487642,9.334118469772869e-06,0.0005118720959832,0.0015032079129653,0.003874539954522,0.000498247562449,11.12983650919058,30.557158590622667,1013.6811361539626,5.128270814522153,4325,0.0116952234958671,0.0085387889359167,0.0079917042066226,0.0163138989768623,0.0107135267806923,0.4940982214689252,2.377103376104274,143.71116851888763,9450.084578423406,218007.1071698307,14350915.599487714,943564932.067324,1.098984771573604,4.0,394,0.1226798693441055,0
sub-019,listening,13,500113,0.0012174978633143,0.0127772002903831,0.5267131812950901,8.985406025403013e-06,0.0005584102275768,0.0016358173338438,0.0039783898273067,0.0005547780328312,10.494638779570904,33.6087518913517,1222.0185301908775,7.595969169218012,6240,0.0182553817283598,0.0158923311857841,0.0089829155361435,0.0193438880123987,0.0118950498288162,0.5295420200651488,0.243141259534082,2.848040437171884,213.8269145750069,18.29439278086838,1472.3511780007923,111270.13962859802,1.1142857142857143,5.0,560,0.0710314590675957,0
sub-019,listening,13,500113,0.0006184049436937,0.0039251568558909,0.1071702182708842,3.839284371120042e-06,0.0003356013713036,0.0011912599930068,0.0019592598171253,0.0003855798995028,6.34722748567662,22.706410189223583,534.2005525025161,3.986238267049605,6447,0.007036061074362,0.005087355186761,0.0048605527099177,0.0661383673184344,0.0038244590786221,0.1028982385471328,0.1409327809602411,1.2097192252420548,64.55615039127429,11.860885642469825,689.8248750327994,38524.09862126121,1.089527027027027,3.0,592,0.0063026118662414,0
sub-019,listening,9,500109,0.0005204418369108,0.0023757194325196,0.0807574796593508,2.310642966904114e-06,0.0003497991816965,0.0011110052545362,0.0016730126946612,0.0003669236670224,4.564812557386177,31.26060073398393,1017.4109850632713,2.3206501507853243,4460,0.0067404220639561,0.005847125804134,0.0033532684698509,0.0702784784790631,0.0034254302615428,0.09721465722913,0.1289139773342094,0.8079366215522125,40.03567678284905,6.562156322400141,415.6575031281594,20558.976092651443,1.1066997518610422,5.0,403,0.0018840788163698,0
sub-019,listening,5,500105,0.0007478543382943,0.005871552748395,0.1673409427505227,6.751142037067018e-06,0.0003183500371547,0.001302057565151,0.0026182404072606,0.0004013893274032,7.851198352056987,23.071726529207307,586.3083587299311,1.830747420144488,2449,0.0073764482853454,0.0055394168389176,0.0048710214935977,0.0829352718272459,0.0052979574442897,0.1113915243754399,0.1645356595166822,1.2764432491589095,40.89468697044813,14.111802799593594,559.1383081919522,19771.15681144128,1.047008547008547,3.0,234,0.0073896421374563,0
sub-019,memory,5,6001051,0.0009095748360491,0.0061210270538027,0.104362456064943,8.928882583043792e-06,0.0003308803888381,0.0013381757209345,0.0036889515702553,0.0003967502140077,6.729547488791861,14.259113854275752,207.31644674171665,2.142048738895704,2356,0.0086984844116105,0.0063478270710274,0.005947160880232,0.0642520114834955,0.0050835855147562,0.098849281476463,4.593982119912294,214.76225342155092,10422.092069595594,442088.2350539174,21450346.3238035,1040728689.9733764,1.048888888888889,3.0,225,0.006035221553737,1
sub-019,memory,9,6001091,0.0009316155683386,0.0069895956455604,0.2231292087461275,7.547445437811966e-06,0.0003765926371997,0.001326915990158,0.0038336670480751,0.0004160993412451,7.502660843275535,21.239927770939296,539.1518603090732,3.9984940193096152,4293,0.009702584549104,0.007133108584286,0.0065771505119844,0.0728603473293981,0.0055326920149537,0.1459930410239531,0.2206830589375609,2.352145581539124,114.3740899737298,36.15484829280136,1221.8883283694286,60387.91587994611,1.0831234256926952,3.0,397,0.0144285472486057,0
sub-019,memory,13,6001130,0.0017344335809283,0.0194262406863203,0.5498886870616733,6.736887009250459e-06,0.0003782555591378,0.0014556405312975,0.0058580053446966,0.0004366495027781,11.200337043706767,22.279778159198717,543.9724749373869,10.472509961645136,6039,0.0539181776353226,0.0186061969325152,0.0506061193456153,0.0668394227785997,0.0244825241534473,0.5271890494124274,4.274215668152405,218.76663395738925,12165.342991517264,397825.8480060468,21843864.367022622,1214852196.540774,1.1164510166358594,3.0,541,0.2448689857607232,0
sub-019,memory,5,6001051,0.0025364193384822,0.0288210471170171,0.8382427348523633,9.371995223060696e-06,0.0005813095949876,0.0016264677395687,0.0065867009558606,0.0005660658126392,11.362887311158442,20.415423241424804,471.0930304985159,5.894638542632819,2325,0.0181547797632518,0.0119902719327129,0.0136319260279601,0.0632377792495469,0.0145002812164286,0.4550104581887551,11.273198090680104,375.53589378878337,12861.893220071786,1100913.8300031228,37506456.38692983,1284278978.63104,1.1365853658536584,3.0,205,0.2007429095136025,0
sub-019,memory,13,6001131,0.0017286481990989,0.0183545563104609,0.5400898506283904,4.176856392164711e-06,0.0005352588381789,0.0017303013901165,0.0072762685256544,0.000544815762975,10.617866793271268,23.34783207056306,583.156030340906,10.491165920331545,6070,0.0190509178750131,0.0140948411891676,0.0128168999267622,0.0474453928836283,0.0144198653065729,0.4889666834890242,0.7132398923536566,37.76676900814699,2939.9491176329598,12110.1401958906,942561.8670404998,73392815.11562347,1.1137614678899082,3.0,545,0.2267705271778196,0
sub-019,memory,9,6001091,0.0011583935503373,0.013358163695925,0.5002171127097039,0.0,0.0004688065115966,0.0013386634397963,0.0042576384923509,0.0004626667176931,11.531628169057392,30.02175945682065,966.3056663537492,4.97993387290045,4300,0.0131117820008848,0.0115132137325485,0.0062741323533523,0.0337746016542475,0.010158771308693,0.4842862725930754,0.1928955500035422,1.2798250481884903,68.45735279256687,15.527662656662294,621.9875896853813,34476.59372183221,1.1286089238845145,3.0,381,0.0631832422008504,0
sub-019,memory,5,6001051,0.0012987711149771,0.0152341376788267,0.5013233253552188,0.0,0.0005639861351652,0.0016095137180641,0.0033490457483101,0.0005760836567119,11.729655443634291,29.18460584536385,885.3299946162023,3.174196605004158,2445,0.0117451213044017,0.0080564680541559,0.0085464142742717,0.0306165552085867,0.0102202672639857,0.4117395533890178,0.2139385446238944,1.114021313332456,48.16195319225563,5.196744418769767,291.046310167196,7749.000290936468,1.1290322580645162,3.0,217,0.074493304711727,0
sub-019,memory,13,6001131,0.0022819867339828,0.0259049267499223,0.9047461967288408,2.8171936884723817e-06,0.0005926258785293,0.0018409638779234,0.0080228634554444,0.0006060817767711,11.351918205374403,22.30506968054022,562.6826345167941,13.79004583345812,6044,0.0217548863681815,0.0163869951080466,0.0143087900334496,0.0289919363468646,0.0178655876615115,0.6036525180849783,2.341313970059319,158.9903442485459,12357.934052122248,204253.1106974641,15876065.794268424,1234051407.7288032,1.0803571428571428,4.0,560,0.503685065863948,0
sub-019,memory,13,6001131,0.0015559852284924,0.0140461738708621,0.5211427294736573,8.129234437947792e-06,0.0005771943089219,0.001878114022962,0.0073775073395517,0.000597599470802,9.02718972754704,23.85868158699529,658.5343037372176,9.345247282325785,6007,0.0308341365487876,0.0183607008691087,0.0247715288245273,0.0452364381083979,0.0130693156186021,0.5401579765423178,2.357235106451946,140.4190867858794,10678.117777676622,212276.79730820764,14022858.823648814,1066279176.2682832,1.0927272727272728,3.0,550,0.1177997545890448,0
sub-019,memory,5,6001051,0.0010806918451106,0.0086997195023356,0.3101370553965874,6.758159820895438e-06,0.0005420780146644,0.0015343504226234,0.0026261635399113,0.0005606363623191,8.050138938028732,28.99370968631642,933.2031493832096,2.6206777243934214,2426,0.0085708903268104,0.0059255168839702,0.00619260935729,0.0245405817788306,0.007140675768029,0.2487625926383565,1.6772256515460824,72.51152403738597,3569.783974896861,73486.6064994171,3620750.6712759393,178227587.47886306,1.114678899082569,3.0,218,0.0124396093190666,0
sub-019,memory,9,6001091,0.0009402062941619,0.0050046570953111,0.1719683341438599,3.58117241774742e-06,0.0005242604751301,0.0016953171159197,0.0059756862131101,0.0005544596250612,5.322935111566972,23.80286011125314,639.7925316892861,4.069212841133107,4329,0.0170161677387687,0.0086775576523625,0.014637279723495,0.0370297895081139,0.013998376010382,0.1472630355582456,0.3830823346775414,12.54806124348339,824.8617863553691,19014.10460693119,1250392.6092255025,82241242.26552531,1.104591836734694,3.0,392,0.0145396998488034,0
sub-019,memory,9,6001091,0.001417277556517,0.0143877793871689,0.4642645498085963,1.1621131820383843e-05,0.0005010327960684,0.0014237196766432,0.003108458734283,0.0005017102545987,10.151701987384312,22.259131336729716,575.5793072984853,6.085789827684036,4295,0.0121008466577379,0.0104052868645477,0.0061774181581432,0.0369817364882874,0.0092491921163635,0.4604153990461497,6.674233072872504,300.3042245783966,14323.878466056249,646745.1689165984,29992604.286327217,1430401106.7179172,1.0886075949367089,3.0,395,0.0841906634288958,0
sub-019,listening,13,500113,0.0011812265643116,0.0128825935475867,0.4653938488318478,0.0,0.0004052661332356,0.0012218841778526,0.003088150125956,0.0004258480140417,10.906115674001656,27.134852761943748,839.5248924730196,7.337779417504153,6213,0.0148103922285293,0.0120783717661525,0.0085709190546575,0.0368659485572217,0.0089161735452867,0.4532244433224857,0.1812087574350145,1.066005818945728,38.91004786354384,12.483642292084028,437.9610720377455,16332.6174064452,1.1247739602169982,3.0,553,0.0812948463947106,0
sub-019,listening,5,500105,0.000762479945052,0.0043525070493366,0.1499018277513885,9.326490897840074e-06,0.0004647692247521,0.0013667290495158,0.003438393601923,0.0004758134520559,5.708356105077184,30.43232023332129,994.013088428444,1.840626587355576,2415,0.0095093311582112,0.0056557927939901,0.0076445658443089,0.0306132217393711,0.002873503860976,0.1145976230680341,0.1632039283276232,0.7152342254813039,34.28840677727377,3.736446992188523,173.81360130528086,8142.149624239485,1.1152073732718897,4.0,217,0.0047000815197744,0
sub-019,listening,9,500109,0.0007547380749526,0.0048110750002796,0.1745650843774966,1.0912965818066704e-05,0.0004302799343734,0.0012612269153779,0.0026868056119798,0.0004436502937247,6.374496212585721,28.621479032966896,895.3874441540403,3.318583315566655,4398,0.0056110227248544,0.003651587775819,0.0042602209724756,0.0314579729838185,0.0042413438816217,0.169801971217927,0.167387967605228,0.8297680466796423,32.75442915131998,12.947989211658296,583.1511600396763,34655.76331369093,1.1282051282051282,3.0,390,0.0139672871582613,0
sub-019,listening,13,500113,0.0016955837562989,0.0200235258431465,0.7645407444026119,6.58227553085962e-06,0.0005746924503035,0.0015900159686558,0.003300703568919,0.0005552773831802,11.809222498600274,26.8346934057262,837.4831597788283,10.580442639305382,6241,0.0164597675085719,0.0118940646041978,0.0113778369485332,0.0296961984302219,0.0151149789066783,0.5375028803996846,1.1040477770878097,68.18302701261742,5383.679080632477,43082.99825527036,3403537.2794909496,268814740.7905902,1.1122994652406415,4.0,561,0.2695751357004481,0
sub-019,listening,5,500105,0.0019682002700384,0.0168845788326579,0.5306341017359366,1.1270102356905014e-05,0.0005761888114936,0.0018244232994895,0.0180201294952486,0.0005741462514326,8.578689419816106,21.49363809166414,569.3713587865346,4.367436399215305,2220,0.0271088827251209,0.0204543966570704,0.0177907048764118,0.0371516438655908,0.0227867796004514,0.3967814327446536,4.4138824849416265,193.0225872952687,9090.11901976992,409222.79383223015,19278583.90836483,907732294.1190904,1.1384615384615384,4.0,195,0.0488657321969096,0
sub-019,listening,9,500109,0.0022078658463703,0.0212013828950003,0.4911520673034599,5.810562627270604e-06,0.000592566563582,0.0019531841489324,0.0198596910312741,0.0005992469747707,9.602659024711327,18.82309940148608,380.4520116269641,8.990429726420146,4073,0.0340825590330175,0.0251777373033137,0.022971773430113,0.0500741606620323,0.0269441246399227,0.4766713156760511,0.3031270750183416,2.663307733891948,153.22541284350376,25.490884147786947,1270.258346866166,72931.21874716296,1.093833780160858,3.0,373,0.1777466668663271,0
sub-019,memory,13,6001131,0.0042397310439721,0.0209705128236425,0.4913407721647575,1.7132313890138528e-06,0.0005727030249414,0.0032605358139212,0.1077324318277246,0.0006248955450193,4.946189417712512,9.070750049961218,130.86138430423168,21.910930035248327,5169,0.0417282984049295,0.0338465258722144,0.0244062199890185,0.0777091791743785,0.031305927127323,0.4922311259813242,13.366960221100811,348.5818744780545,11101.479128198547,1135924.1109612335,33644013.52050307,1108631045.8054228,1.1,3.0,470,0.101308466277914,1
sub-019,memory,9,6001091,0.0022678751702053,0.0179603514284443,0.5127801510479936,1.1932684433889323e-05,0.0004720900180266,0.0017952296397595,0.0544192211849118,0.00046617304553,7.919462086979914,16.507548300104297,365.8537177585229,9.216644691714546,4065,0.0158146035118508,0.0130557013573975,0.0089247042698059,0.0915820139657177,0.0110120718789306,0.5028457841261793,9.235619445142175,325.96627323878624,12405.487563499246,891192.8438943075,32840152.733824912,1269068032.761266,1.1059782608695652,4.0,368,0.0953758891851886,0
sub-019,memory,5,6001051,0.0061714806587343,0.0287667025700119,0.2937011835607705,1.106700941129456e-05,0.0008373847906053,0.004597847193925,0.1341203478226868,0.0009680690664604,4.661231908634315,6.417408693255713,45.74289377295363,8.584529596299443,1392,0.0646492286420703,0.0541027650181108,0.0353894557942018,0.1436579377222102,0.0355812514554909,0.2054868404416323,20.0591143243881,488.9115684002446,13010.607483731572,1851559.682318617,48830986.256215736,1299288612.7574887,1.2522522522522523,5.0,111,0.0151305098762678,1
