subject,trial,condition,accuracy
54,76,9,0.6666666666666666
54,77,13,0.46153846153846156
54,78,9,0.6666666666666666
54,79,13,0.5384615384615384
54,80,5,1.0
54,81,13,0.15384615384615385
54,82,5,1.0
54,83,13,0.3076923076923077
54,84,5,0.6
54,85,9,0.6666666666666666
54,86,9,0.5555555555555556
54,87,5,1.0
54,94,5,1.0
54,95,13,0.15384615384615385
54,96,9,0.4444444444444444
54,97,5,1.0
54,98,9,1.0
54,99,5,0.6
54,100,13,0.3076923076923077
54,101,13,0.15384615384615385
54,102,13,0.23076923076923078
54,103,9,0.4444444444444444
54,104,9,1.0
54,105,5,0.6
54,112,9,0.5555555555555556
54,113,9,0.4444444444444444
54,114,13,0.3076923076923077
54,115,5,1.0
54,116,9,0.6666666666666666
54,117,13,0.0
54,118,9,0.3333333333333333
54,119,13,0.38461538461538464
54,120,5,0.6
54,121,5,1.0
54,122,13,0.23076923076923078
54,123,5,1.0
54,130,13,0.3076923076923077
54,131,5,0.6
54,132,13,0.0
54,133,9,0.5555555555555556
54,134,9,0.3333333333333333
54,135,9,1.0
54,136,5,1.0
54,137,13,0.15384615384615385
54,138,9,0.5555555555555556
54,139,5,1.0
54,140,5,0.6
54,141,13,0.5384615384615384
54,148,5,1.0
54,149,5,0.2
54,150,9,0.3333333333333333
54,151,5,0.0
54,152,13,0.38461538461538464
54,153,13,0.0
54,154,9,0.6666666666666666
54,155,13,0.3076923076923077
54,156,9,0.0
54,157,9,0.0
54,158,5,1.0
54,159,13,0.0
55,4,5,1.0
55,5,13,0.6153846153846154
55,6,9,0.7777777777777778
55,7,13,0.0
55,8,13,0.15384615384615385
55,9,5,1.0
55,10,9,0.5555555555555556
55,11,9,0.1111111111111111
55,12,13,0.0
55,13,5,1.0
55,14,5,1.0
55,15,9,0.4444444444444444
55,22,13,0.16666666666666666
55,23,5,1.0
55,24,5,1.0
55,25,13,0.14285714285714285
55,26,13,0.2
55,27,9,0.2222222222222222
55,28,5,1.0
55,29,13,0.3076923076923077
55,30,9,0.1111111111111111
55,31,9,0.25
55,32,9,0.5555555555555556
55,33,5,1.0
55,40,13,0.15384615384615385
55,41,13,0.0
55,42,9,0.2222222222222222
55,43,5,1.0
55,44,5,1.0
55,45,9,0.2222222222222222
55,46,9,0.2222222222222222
55,47,5,1.0
55,48,9,0.75
55,49,13,0.0
55,50,13,0.0
55,51,5,0.2
55,58,5,1.0
55,59,9,0.4444444444444444
55,60,13,0.3076923076923077
55,61,9,0.2222222222222222
55,62,13,0.0
55,63,5,1.0
55,64,5,1.0
55,65,13,0.08333333333333333
55,66,13,0.09090909090909091
55,67,5,1.0
55,68,9,0.0
55,69,9,0.2222222222222222
55,76,13,0.2
55,77,9,0.3333333333333333
55,78,13,0.3076923076923077
55,79,9,0.6666666666666666
55,80,13,0.07692307692307693
55,81,9,0.3333333333333333
55,82,13,0.08333333333333333
55,83,5,1.0
55,84,9,0.3333333333333333
55,85,5,1.0
55,86,5,0.8
55,87,5,1.0
55,94,9,0.1111111111111111
55,95,9,0.3333333333333333
55,96,13,0.15384615384615385
55,97,5,1.0
55,98,9,0.2222222222222222
55,99,13,0.23076923076923078
55,100,5,1.0
55,101,13,0.07692307692307693
55,102,5,1.0
55,103,13,0.38461538461538464
55,104,9,0.2222222222222222
55,105,5,1.0
55,112,13,0.2222222222222222
55,113,5,1.0
55,114,13,0.15384615384615385
55,115,5,0.6
55,116,9,0.2222222222222222
55,117,13,0.15384615384615385
55,118,5,1.0
55,119,9,0.5555555555555556
55,120,9,0.5
55,121,9,0.5555555555555556
55,122,13,0.3076923076923077
55,123,5,0.0
55,130,9,0.3333333333333333
55,131,13,0.23076923076923078
55,132,5,0.6
55,133,9,0.5
55,134,9,0.4444444444444444
55,135,13,0.0
55,136,13,0.3076923076923077
55,137,5,1.0
55,138,5,1.0
55,139,5,0.2
55,140,13,0.4
55,141,9,0.2857142857142857
55,148,5,1.0
55,149,9,0.0
55,150,5,0.6
55,151,13,0.07692307692307693
55,152,9,0.4444444444444444
55,153,5,1.0
55,154,9,0.4444444444444444
55,155,5,1.0
55,156,9,0.5555555555555556
55,157,13,0.46153846153846156
55,158,13,0.07692307692307693
55,159,13,0.09090909090909091
56,4,13,0.38461538461538464
56,5,5,1.0
56,6,5,1.0
56,7,13,0.15384615384615385
56,8,9,0.4444444444444444
56,9,5,1.0
56,10,9,0.3333333333333333
56,11,9,0.1111111111111111
56,12,5,1.0
56,13,13,0.15384615384615385
56,14,9,0.4444444444444444
56,15,13,0.07692307692307693
56,22,13,0.0
56,23,9,0.5555555555555556
56,24,9,0.2222222222222222
56,25,13,0.0
56,26,5,1.0
56,27,5,1.0
56,28,13,0.3076923076923077
56,29,5,1.0
56,30,5,1.0
56,31,9,1.0
56,32,13,0.3076923076923077
56,33,9,0.5555555555555556
56,40,9,1.0
56,41,5,1.0
56,42,13,0.3076923076923077
56,43,5,0.6
56,44,13,0.07692307692307693
56,45,13,0.3076923076923077
56,46,13,0.07692307692307693
56,47,5,1.0
56,48,5,1.0
56,49,9,0.5555555555555556
56,50,9,0.2222222222222222
56,51,9,0.5555555555555556
56,58,9,0.2222222222222222
56,59,5,1.0
56,60,9,0.7777777777777778
56,61,5,1.0
56,62,5,0.4
56,63,13,0.14285714285714285
56,64,13,0.25
56,65,9,0.25
56,66,13,0.0
56,67,9,0.4444444444444444
56,68,13,0.07692307692307693
56,69,5,1.0
56,76,13,0.0
56,77,9,0.2222222222222222
56,78,5,1.0
56,79,5,0.6
56,80,13,0.0
56,81,13,0.3076923076923077
56,82,13,0.1
56,83,5,1.0
56,84,9,0.5555555555555556
56,85,5,1.0
56,86,9,0.3333333333333333
56,87,9,0.5555555555555556
56,94,5,0.8
56,95,5,1.0
56,96,13,0.3076923076923077
56,97,9,0.0
56,98,13,0.3076923076923077
56,99,13,0.0
56,100,5,1.0
56,101,9,0.2222222222222222
56,102,9,0.3333333333333333
56,103,5,1.0
56,104,13,0.08333333333333333
56,105,9,0.4444444444444444
56,112,13,0.0
56,113,5,1.0
56,114,9,0.3333333333333333
56,115,9,0.1111111111111111
56,116,9,0.6666666666666666
56,117,5,0.8
56,118,5,1.0
56,119,9,0.4444444444444444
56,120,5,1.0
56,121,13,0.07692307692307693
56,122,13,0.1111111111111111
56,123,13,0.23076923076923078
56,130,13,0.07692307692307693
56,131,9,0.375
56,132,13,0.07692307692307693
56,133,13,0.23076923076923078
56,134,9,0.125
56,135,5,0.6
56,136,9,0.1111111111111111
56,137,9,0.3333333333333333
56,138,13,0.23076923076923078
56,139,5,1.0
56,140,5,1.0
56,141,5,1.0
56,148,5,0.0
56,149,5,1.0
56,150,5,0.6
56,151,5,1.0
56,152,9,0.8888888888888888
56,153,13,0.0
56,154,9,0.2222222222222222
56,155,13,0.07692307692307693
56,156,9,0.3333333333333333
56,157,9,0.0
56,158,13,0.23076923076923078
56,159,13,0.2727272727272727
57,4,9,0.3333333333333333
57,5,5,1.0
57,6,13,0.3076923076923077
57,7,5,1.0
57,8,13,0.38461538461538464
57,9,9,0.4444444444444444
57,10,5,1.0
57,11,5,1.0
57,12,13,0.3076923076923077
57,13,9,0.7777777777777778
57,14,13,0.6153846153846154
57,15,9,0.5555555555555556
57,22,5,1.0
57,23,9,0.4444444444444444
57,24,9,0.5555555555555556
57,25,13,0.3333333333333333
57,26,13,0.7692307692307693
57,27,13,0.38461538461538464
57,28,5,1.0
57,29,9,0.4444444444444444
57,30,5,1.0
57,31,9,0.42857142857142855
57,32,5,1.0
57,33,13,0.07692307692307693
57,40,5,1.0
57,41,5,1.0
57,42,9,0.3333333333333333
57,43,9,0.875
57,44,13,0.15384615384615385
57,45,5,1.0
57,46,13,0.15384615384615385
57,47,5,1.0
57,48,9,0.8888888888888888
57,49,13,0.38461538461538464
57,50,9,0.4444444444444444
57,51,13,0.6153846153846154
57,58,13,0.5384615384615384
57,59,9,0.5555555555555556
57,60,9,1.0
57,61,9,0.14285714285714285
57,62,13,0.0
57,63,5,1.0
57,64,5,1.0
57,65,5,1.0
57,66,9,0.5555555555555556
57,67,13,0.23076923076923078
57,68,5,1.0
57,69,13,0.23076923076923078
57,76,13,0.2727272727272727
57,77,13,0.3333333333333333
57,78,13,0.6923076923076923
57,79,5,0.75
57,80,9,0.5
57,81,9,0.3333333333333333
57,82,5,1.0
57,83,9,0.16666666666666666
57,84,5,1.0
57,85,5,1.0
57,86,9,0.0
57,87,13,0.3076923076923077
57,94,5,1.0
57,95,13,0.3333333333333333
57,96,9,0.4444444444444444
57,97,13,0.5384615384615384
57,98,13,0.15384615384615385
57,99,13,0.5833333333333334
57,100,9,0.5555555555555556
57,101,5,1.0
57,102,9,0.5555555555555556
57,103,5,1.0
57,104,9,0.2222222222222222
57,105,5,1.0
57,112,9,0.4444444444444444
57,113,13,0.46153846153846156
57,114,13,0.6923076923076923
57,115,5,1.0
57,116,9,1.0
57,117,13,0.3076923076923077
57,118,9,1.0
57,119,5,1.0
57,120,9,0.8888888888888888
57,121,13,0.5384615384615384
57,122,5,1.0
57,123,5,1.0
57,130,9,0.7777777777777778
57,131,13,0.5384615384615384
57,132,5,1.0
57,133,13,0.23076923076923078
57,134,13,0.6153846153846154
57,135,9,0.8888888888888888
57,136,13,0.5384615384615384
57,137,5,1.0
57,138,5,1.0
57,139,5,1.0
57,140,9,0.7777777777777778
57,141,9,1.0
57,148,9,1.0
57,149,13,0.6923076923076923
57,150,13,0.46153846153846156
57,151,5,1.0
57,152,13,0.6923076923076923
57,153,5,1.0
57,154,5,1.0
57,155,9,0.6666666666666666
57,156,9,0.6666666666666666
57,157,9,0.7777777777777778
57,158,13,0.6923076923076923
57,159,5,1.0
58,4,5,1.0
58,5,13,0.3076923076923077
58,6,9,0.5555555555555556
58,7,9,0.3333333333333333
58,8,5,1.0
58,9,5,1.0
58,10,5,1.0
58,11,13,0.07692307692307693
58,12,9,1.0
58,13,13,0.15384615384615385
58,14,9,0.4444444444444444
58,15,13,0.3076923076923077
58,22,5,1.0
58,23,13,0.23076923076923078
58,24,13,0.3076923076923077
58,25,13,0.07692307692307693
58,26,9,0.2222222222222222
58,27,5,0.6
58,28,9,0.5555555555555556
58,29,9,1.0
58,30,9,0.6666666666666666
58,31,13,0.46153846153846156
58,32,5,1.0
58,33,5,1.0
58,40,13,0.38461538461538464
58,41,5,0.6
58,42,9,0.6666666666666666
58,43,13,0.23076923076923078
58,44,13,0.3076923076923077
58,45,9,0.5555555555555556
58,46,5,1.0
58,47,5,0.4
58,48,5,1.0
58,49,9,0.1111111111111111
58,50,13,0.46153846153846156
58,51,9,0.6666666666666666
58,58,5,1.0
58,59,5,1.0
58,60,9,0.2222222222222222
58,61,13,0.07692307692307693
58,62,5,1.0
58,63,9,0.4444444444444444
58,64,13,0.46153846153846156
58,65,13,0.0
58,66,5,1.0
58,67,13,0.3076923076923077
58,68,9,0.3333333333333333
58,69,9,0.2
58,76,13,0.08333333333333333
58,77,5,1.0
58,78,9,0.4444444444444444
58,79,5,1.0
58,80,5,1.0
58,81,13,0.46153846153846156
58,82,13,0.07692307692307693
58,83,9,0.7777777777777778
58,84,5,1.0
58,85,9,0.6666666666666666
58,86,9,0.3333333333333333
58,87,13,0.15384615384615385
58,94,13,0.23076923076923078
58,95,5,1.0
58,96,9,0.7777777777777778
58,97,13,0.3076923076923077
58,98,9,0.5555555555555556
58,99,9,0.5555555555555556
58,100,13,0.38461538461538464
58,101,5,1.0
58,102,13,0.46153846153846156
58,103,5,0.8
58,104,5,1.0
58,105,9,0.4444444444444444
58,112,5,1.0
58,113,9,0.5555555555555556
58,114,9,0.7777777777777778
58,115,5,1.0
58,116,9,0.4444444444444444
58,117,13,0.38461538461538464
58,118,9,0.6666666666666666
58,119,13,0.23076923076923078
58,120,13,0.46153846153846156
58,121,5,0.4
58,122,13,0.23076923076923078
58,123,5,1.0
58,130,5,1.0
58,131,5,1.0
58,132,13,0.3076923076923077
58,133,5,1.0
58,134,13,0.3076923076923077
58,135,13,0.5384615384615384
58,136,9,0.2222222222222222
58,137,9,0.5555555555555556
58,138,5,1.0
58,139,9,0.6666666666666666
58,140,9,0.4444444444444444
58,141,13,0.38461538461538464
58,148,9,0.3333333333333333
58,149,9,0.3333333333333333
58,150,5,1.0
58,151,5,1.0
58,152,9,0.2222222222222222
58,153,13,0.15384615384615385
58,154,13,0.38461538461538464
58,155,9,0.6666666666666666
58,156,13,0.38461538461538464
58,157,13,0.6153846153846154
58,158,5,1.0
58,159,5,1.0
59,4,5,1.0
59,5,5,0.6
59,6,9,0.1111111111111111
59,7,13,0.15384615384615385
59,8,13,0.3076923076923077
59,9,5,0.6
59,10,5,0.5
59,11,13,0.3076923076923077
59,12,9,0.4444444444444444
59,13,13,0.15384615384615385
59,14,9,0.2222222222222222
59,15,9,0.4444444444444444
59,22,5,1.0
59,23,9,0.1111111111111111
59,24,13,0.23076923076923078
59,25,5,0.4
59,26,5,1.0
59,27,9,0.3333333333333333
59,28,13,0.15384615384615385
59,29,9,0.3333333333333333
59,30,13,0.23076923076923078
59,31,13,0.15384615384615385
59,32,5,1.0
59,33,9,0.5555555555555556
59,40,13,0.0
59,41,5,0.0
59,42,13,0.08333333333333333
59,43,13,0.38461538461538464
59,44,5,1.0
59,45,9,0.1111111111111111
59,46,5,0.6
59,47,9,0.1111111111111111
59,48,5,0.4
59,49,9,0.3333333333333333
59,50,9,0.5555555555555556
59,51,13,0.23076923076923078
59,58,5,1.0
59,59,13,0.23076923076923078
59,60,5,1.0
59,61,5,0.6
59,62,13,0.38461538461538464
59,63,9,0.3333333333333333
59,64,9,0.6666666666666666
59,65,13,0.3333333333333333
59,66,5,1.0
59,67,9,0.2222222222222222
59,68,9,0.4444444444444444
59,69,13,0.25
59,76,9,0.6666666666666666
59,77,9,0.7777777777777778
59,78,5,1.0
59,79,5,0.6
59,80,9,0.4
59,81,13,0.07692307692307693
59,82,9,0.7777777777777778
59,83,13,0.3076923076923077
59,84,5,1.0
59,85,5,1.0
59,86,13,0.15384615384615385
59,87,13,0.0
59,94,5,1.0
59,95,13,0.15384615384615385
59,96,9,0.5555555555555556
59,97,5,1.0
59,98,5,0.6
59,99,9,0.7777777777777778
59,100,13,0.46153846153846156
59,101,9,0.2222222222222222
59,102,13,0.3076923076923077
59,103,5,0.6
59,104,13,0.3076923076923077
59,105,9,0.6666666666666666
59,112,13,0.15384615384615385
59,113,13,0.46153846153846156
59,114,13,0.07692307692307693
59,115,9,0.4444444444444444
59,116,5,0.6
59,117,9,0.3333333333333333
59,118,5,1.0
59,119,5,1.0
59,120,9,0.5555555555555556
59,121,13,0.5384615384615384
59,122,9,0.6666666666666666
59,123,5,1.0
59,130,9,0.3333333333333333
59,131,5,1.0
59,132,13,0.07692307692307693
59,133,9,0.4444444444444444
59,134,13,0.5384615384615384
59,135,9,0.5555555555555556
59,136,5,1.0
59,137,13,0.3076923076923077
59,138,9,0.3333333333333333
59,139,5,1.0
59,140,13,0.23076923076923078
59,141,5,1.0
59,148,13,0.38461538461538464
59,149,5,1.0
59,150,5,1.0
59,151,9,0.2222222222222222
59,152,9,0.6666666666666666
59,153,13,0.3076923076923077
59,154,9,0.4444444444444444
59,155,13,0.3076923076923077
59,156,9,0.5555555555555556
59,157,13,0.38461538461538464
59,158,5,1.0
59,159,5,0.2
60,4,5,1.0
60,5,5,1.0
60,6,9,0.2222222222222222
60,7,5,1.0
60,8,13,0.3076923076923077
60,9,9,0.3333333333333333
60,10,5,1.0
60,11,13,0.3076923076923077
60,12,9,0.1111111111111111
60,13,13,0.15384615384615385
60,14,13,0.18181818181818182
60,15,9,0.5555555555555556
60,22,9,0.6666666666666666
60,23,9,0.4444444444444444
60,24,5,1.0
60,25,9,0.5555555555555556
60,26,13,0.3076923076923077
60,27,13,0.23076923076923078
60,28,9,0.7777777777777778
60,29,13,0.23076923076923078
60,30,13,0.0
60,31,5,1.0
60,32,5,1.0
60,33,5,1.0
60,40,5,1.0
60,41,13,0.23076923076923078
60,42,13,0.46153846153846156
60,43,9,0.5555555555555556
60,44,9,0.42857142857142855
60,45,13,0.46153846153846156
60,46,9,0.7777777777777778
60,47,9,0.6666666666666666
60,48,13,0.07692307692307693
60,49,5,1.0
60,50,5,1.0
60,51,5,1.0
60,58,5,1.0
60,59,13,0.15384615384615385
60,60,9,0.8888888888888888
60,61,9,0.8888888888888888
60,62,13,0.15384615384615385
60,63,5,1.0
60,64,9,0.2222222222222222
60,65,13,0.5384615384615384
60,66,5,0.4
60,67,13,0.23076923076923078
60,68,9,0.4444444444444444
60,69,5,1.0
60,76,5,1.0
60,77,5,1.0
60,78,13,0.46153846153846156
60,79,9,0.2222222222222222
60,80,13,0.46153846153846156
60,81,9,0.3333333333333333
60,82,13,0.3076923076923077
60,83,5,1.0
60,84,13,0.15384615384615385
60,85,9,0.6666666666666666
60,86,9,0.2222222222222222
60,87,5,0.6
60,94,13,0.0
60,95,9,0.6666666666666666
60,96,13,0.3076923076923077
60,97,5,1.0
60,98,9,0.7777777777777778
60,99,13,0.3076923076923077
60,100,5,1.0
60,101,13,0.46153846153846156
60,102,5,1.0
60,103,5,1.0
60,104,9,0.3333333333333333
60,105,9,0.3333333333333333
60,112,13,0.46153846153846156
60,113,13,0.07692307692307693
60,114,5,1.0
60,115,13,0.23076923076923078
60,116,13,0.46153846153846156
60,117,5,0.25
60,118,9,0.5555555555555556
60,119,9,0.5555555555555556
60,120,9,0.2222222222222222
60,121,9,0.7777777777777778
60,122,5,0.6
60,123,5,0.8
60,130,5,1.0
60,131,9,0.8888888888888888
60,132,9,0.7777777777777778
60,133,13,0.45454545454545453
60,134,5,1.0
60,135,5,1.0
60,136,13,0.15384615384615385
60,137,9,0.6666666666666666
60,138,13,0.15384615384615385
60,139,9,0.6666666666666666
60,140,5,1.0
60,141,13,0.15384615384615385
60,148,13,0.5
60,149,5,1.0
60,150,9,0.7777777777777778
60,151,13,0.09090909090909091
60,152,5,1.0
60,153,13,0.46153846153846156
60,154,9,0.7777777777777778
60,155,9,0.8888888888888888
60,156,5,1.0
60,157,5,1.0
60,158,9,0.7777777777777778
60,159,13,0.15384615384615385
61,4,9,0.2222222222222222
61,5,5,1.0
61,6,9,0.1111111111111111
61,7,13,0.23076923076923078
61,8,13,0.23076923076923078
61,9,5,1.0
61,10,13,0.38461538461538464
61,11,13,0.15384615384615385
61,12,9,0.4444444444444444
61,13,5,0.0
61,14,5,1.0
61,15,9,0.5555555555555556
61,22,5,1.0
61,23,9,0.2222222222222222
61,24,13,0.0
61,25,5,0.4
61,26,13,0.23076923076923078
61,27,5,1.0
61,28,9,0.5555555555555556
61,29,13,0.07692307692307693
61,30,9,0.14285714285714285
61,31,5,0.4
61,32,13,0.3076923076923077
61,33,9,0.7777777777777778
61,40,9,0.4444444444444444
61,41,5,0.6
61,42,13,0.38461538461538464
61,43,9,0.2222222222222222
61,44,9,0.1111111111111111
61,45,5,1.0
61,46,13,0.15384615384615385
61,47,9,0.5555555555555556
61,48,13,0.3076923076923077
61,49,13,0.46153846153846156
61,50,5,1.0
61,51,5,1.0
61,58,5,1.0
61,59,13,0.23076923076923078
61,60,13,0.15384615384615385
61,61,5,1.0
61,62,5,0.2
61,63,5,0.2
61,64,13,0.0
61,65,9,0.2222222222222222
61,66,9,0.4444444444444444
61,67,13,0.0
61,68,9,0.3333333333333333
61,69,9,0.3333333333333333
61,76,5,1.0
61,77,5,1.0
61,78,9,0.0
61,79,9,0.2222222222222222
61,80,13,0.46153846153846156
61,81,9,0.3333333333333333
61,82,5,1.0
61,83,13,0.4
61,84,13,0.0
61,85,9,0.3333333333333333
61,86,5,0.8
61,87,13,0.15384615384615385
61,94,9,0.4444444444444444
61,95,9,0.4444444444444444
61,96,13,0.23076923076923078
61,97,9,0.3333333333333333
61,98,5,1.0
61,99,5,0.4
61,100,13,0.23076923076923078
61,101,5,1.0
61,102,13,0.0
61,103,5,1.0
61,104,13,0.3076923076923077
61,105,9,0.1111111111111111
61,112,5,1.0
61,113,5,1.0
61,114,9,0.4444444444444444
61,115,9,0.7777777777777778
61,116,5,1.0
61,117,13,0.09090909090909091
61,118,9,0.6666666666666666
61,119,13,0.07692307692307693
61,120,13,0.23076923076923078
61,121,13,0.38461538461538464
61,122,5,0.0
61,123,9,0.0
61,130,9,0.7777777777777778
61,131,13,0.0
61,132,9,0.4
61,133,9,0.5555555555555556
61,134,5,1.0
61,135,13,0.1111111111111111
61,136,13,0.0
61,137,5,1.0
61,138,9,0.5555555555555556
61,139,5,1.0
61,140,13,0.38461538461538464
61,141,5,1.0
61,148,13,0.23076923076923078
61,149,13,0.07692307692307693
61,150,9,0.4444444444444444
61,151,13,0.23076923076923078
61,152,13,0.15384615384615385
61,153,9,0.0
61,154,9,0.1111111111111111
61,155,5,1.0
61,156,5,1.0
61,157,9,0.625
61,158,5,1.0
61,159,5,1.0
62,4,5,1.0
62,5,13,0.3076923076923077
62,6,5,1.0
62,7,13,0.08333333333333333
62,8,5,1.0
62,9,9,1.0
62,10,9,0.2222222222222222
62,11,13,0.23076923076923078
62,12,9,0.2222222222222222
62,13,5,1.0
62,14,9,0.8888888888888888
62,15,13,0.3076923076923077
62,22,9,0.8888888888888888
62,23,9,0.8888888888888888
62,24,5,1.0
62,25,13,0.3333333333333333
62,26,5,1.0
62,27,9,0.6666666666666666
62,28,5,1.0
62,29,13,0.15384615384615385
62,30,5,1.0
62,31,13,0.3076923076923077
62,32,13,0.3076923076923077
62,33,9,0.4444444444444444
62,40,5,1.0
62,41,13,0.18181818181818182
62,42,5,0.6
62,43,13,0.23076923076923078
62,44,13,0.15384615384615385
62,45,9,0.6666666666666666
62,46,5,1.0
62,47,9,0.6666666666666666
62,48,5,1.0
62,49,9,0.7777777777777778
62,50,13,0.15384615384615385
62,51,9,0.1111111111111111
62,58,5,1.0
62,59,9,0.4444444444444444
62,60,9,0.0
62,61,13,0.38461538461538464
62,62,5,1.0
62,63,9,0.3333333333333333
62,64,9,0.3333333333333333
62,65,5,1.0
62,66,13,0.5384615384615384
62,67,13,0.15384615384615385
62,68,13,0.0
62,69,5,1.0
62,76,13,0.46153846153846156
62,77,13,0.46153846153846156
62,78,9,0.2222222222222222
62,79,5,0.6
62,80,5,1.0
62,81,13,0.46153846153846156
62,82,9,0.4444444444444444
62,83,9,0.7777777777777778
62,84,9,0.7777777777777778
62,85,13,0.08333333333333333
62,86,5,1.0
62,87,5,1.0
62,94,5,0.6
62,95,13,0.15384615384615385
62,96,9,0.6666666666666666
62,97,13,0.38461538461538464
62,98,13,0.07692307692307693
62,99,5,1.0
62,100,5,1.0
62,101,9,0.5555555555555556
62,102,5,1.0
62,103,13,0.15384615384615385
62,104,9,0.5555555555555556
62,105,9,0.5555555555555556
62,112,9,0.3333333333333333
62,113,5,1.0
62,114,5,1.0
62,115,13,0.15384615384615385
62,116,9,0.4444444444444444
62,117,5,1.0
62,118,13,0.07692307692307693
62,119,13,0.38461538461538464
62,120,5,1.0
62,121,9,0.6666666666666666
62,122,9,0.7777777777777778
62,123,13,0.0
62,130,13,0.38461538461538464
62,131,9,0.1111111111111111
62,132,9,0.5555555555555556
62,133,13,0.08333333333333333
62,134,9,0.4444444444444444
62,135,13,0.16666666666666666
62,136,5,1.0
62,137,5,1.0
62,138,13,0.125
62,139,5,1.0
62,140,5,1.0
62,141,9,0.7777777777777778
62,148,9,0.5555555555555556
62,149,5,1.0
62,150,13,0.15384615384615385
62,151,9,0.7777777777777778
62,152,5,1.0
62,153,13,0.38461538461538464
62,154,13,0.3076923076923077
62,155,5,1.0
62,156,9,0.7777777777777778
62,157,13,0.3076923076923077
62,158,5,1.0
62,159,9,0.3333333333333333
63,4,13,0.46153846153846156
63,5,9,0.6666666666666666
63,6,5,1.0
63,7,13,0.23076923076923078
63,8,5,1.0
63,9,5,1.0
63,10,13,0.3076923076923077
63,11,9,0.3333333333333333
63,12,5,1.0
63,13,9,0.4444444444444444
63,14,13,0.0
63,15,9,0.3333333333333333
63,22,5,1.0
63,23,9,0.3333333333333333
63,24,9,0.0
63,25,13,0.15384615384615385
63,26,5,1.0
63,27,5,1.0
63,28,13,0.6923076923076923
63,29,9,0.3333333333333333
63,30,5,1.0
63,31,9,0.7777777777777778
63,32,13,0.16666666666666666
63,33,13,0.15384615384615385
63,40,5,1.0
63,41,5,1.0
63,42,5,1.0
63,43,13,0.15384615384615385
63,44,13,0.3076923076923077
63,45,9,0.2857142857142857
63,46,5,1.0
63,47,9,0.3333333333333333
63,48,9,0.3333333333333333
63,49,9,0.3333333333333333
63,50,13,0.3076923076923077
63,51,13,0.0
63,58,9,0.5555555555555556
63,59,5,0.2
63,60,5,1.0
63,61,9,0.7777777777777778
63,62,13,0.15384615384615385
63,63,13,0.0
63,64,5,1.0
63,65,13,0.0
63,66,9,0.4444444444444444
63,67,5,1.0
63,68,9,0.0
63,69,13,0.2
63,76,5,1.0
63,77,13,0.0
63,78,13,0.38461538461538464
63,79,13,0.3076923076923077
63,80,5,1.0
63,81,5,1.0
63,82,9,0.0
63,83,9,0.4444444444444444
63,84,9,0.4444444444444444
63,85,13,0.38461538461538464
63,86,5,1.0
63,87,9,0.4444444444444444
63,94,5,1.0
63,95,13,0.23076923076923078
63,96,9,0.3333333333333333
63,97,13,0.15384615384615385
63,98,9,0.5555555555555556
63,99,13,0.3333333333333333
63,100,9,0.2222222222222222
63,101,13,0.07692307692307693
63,102,5,0.6
63,103,5,0.2
63,104,5,1.0
63,105,9,0.375
63,112,13,0.3076923076923077
63,113,9,0.6666666666666666
63,114,5,1.0
63,115,5,1.0
63,116,5,1.0
63,117,13,0.3076923076923077
63,118,5,1.0
63,119,9,0.5555555555555556
63,120,9,0.125
63,121,13,0.3076923076923077
63,122,13,0.15384615384615385
63,123,9,0.3333333333333333
63,130,5,1.0
63,131,9,1.0
63,132,5,1.0
63,133,13,0.25
63,134,5,1.0
63,135,9,0.4444444444444444
63,136,9,0.5
63,137,5,1.0
63,138,13,0.15384615384615385
63,139,13,0.15384615384615385
63,140,9,0.2222222222222222
63,141,13,0.3076923076923077
63,148,9,1.0
63,149,13,0.23076923076923078
63,150,9,0.4444444444444444
63,151,5,1.0
63,152,9,0.5555555555555556
63,153,9,0.1111111111111111
63,154,13,0.3076923076923077
63,155,5,1.0
63,156,5,1.0
63,157,13,0.23076923076923078
63,158,5,1.0
63,159,13,0.46153846153846156
64,4,5,1.0
64,5,5,1.0
64,6,9,0.1111111111111111
64,7,5,0.6
64,8,5,0.6
64,9,13,0.23076923076923078
64,10,9,0.25
64,11,13,0.25
64,12,13,0.0
64,13,9,0.4444444444444444
64,14,9,0.2222222222222222
64,15,13,0.23076923076923078
64,22,13,0.0
64,23,5,1.0
64,24,13,0.15384615384615385
64,25,5,1.0
64,26,5,1.0
64,27,9,0.3333333333333333
64,28,9,0.4444444444444444
64,29,13,0.23076923076923078
64,30,5,0.0
64,31,9,0.0
64,32,9,0.4444444444444444
64,33,13,0.0
64,40,5,1.0
64,41,9,0.7777777777777778
64,42,9,0.1111111111111111
64,43,13,0.3076923076923077
64,44,5,1.0
64,45,13,0.2222222222222222
64,46,13,0.3076923076923077
64,47,5,0.75
64,48,9,0.3333333333333333
64,49,13,0.18181818181818182
64,50,5,1.0
64,51,9,0.5
64,58,13,0.3076923076923077
64,59,5,1.0
64,60,5,1.0
64,61,9,0.2222222222222222
64,62,9,0.0
64,63,13,0.0
64,64,13,0.07692307692307693
64,65,5,1.0
64,66,5,0.2
64,67,9,0.0
64,68,9,0.1111111111111111
64,69,13,0.3076923076923077
64,76,5,1.0
64,77,9,0.42857142857142855
64,78,13,0.3076923076923077
64,79,5,1.0
64,80,9,0.2222222222222222
64,81,9,0.2857142857142857
64,82,5,1.0
64,83,13,0.08333333333333333
