subject,trial,condition,accuracy,cluster,label
55,79,9,0.6666666666666666,0,정상
55,80,13,0.0769230769230769,1,과부하
55,81,9,0.3333333333333333,1,과부하
55,82,13,0.0833333333333333,1,과부하
55,83,5,1.0,0,정상
55,84,9,0.3333333333333333,1,과부하
55,85,5,1.0,0,정상
55,86,5,0.8,0,정상
55,87,5,1.0,0,정상
55,94,9,0.1111111111111111,1,과부하
55,95,9,0.3333333333333333,1,과부하
55,96,13,0.1538461538461538,1,과부하
55,97,5,1.0,0,정상
55,98,9,0.2222222222222222,1,과부하
55,99,13,0.2307692307692307,1,과부하
55,100,5,1.0,0,정상
55,101,13,0.0769230769230769,1,과부하
55,102,5,1.0,0,정상
55,103,13,0.3846153846153846,1,과부하
55,104,9,0.2222222222222222,1,과부하
55,105,5,1.0,0,정상
55,112,13,0.2222222222222222,1,과부하
55,113,5,1.0,0,정상
55,114,13,0.1538461538461538,1,과부하
55,115,5,0.6,1,과부하
55,116,9,0.2222222222222222,1,과부하
55,117,13,0.1538461538461538,1,과부하
55,118,5,1.0,0,정상
55,119,9,0.5555555555555556,1,과부하
55,120,9,0.5,1,과부하
55,121,9,0.5555555555555556,1,과부하
55,122,13,0.3076923076923077,1,과부하
55,123,5,0.0,1,과부하
55,130,9,0.3333333333333333,1,과부하
55,131,13,0.2307692307692307,1,과부하
55,132,5,0.6,1,과부하
55,133,9,0.5,1,과부하
55,134,9,0.4444444444444444,1,과부하
55,135,13,0.0,1,과부하
55,136,13,0.3076923076923077,1,과부하
55,137,5,1.0,0,정상
55,138,5,1.0,0,정상
55,139,5,0.2,1,과부하
55,140,13,0.4,1,과부하
55,141,9,0.2857142857142857,1,과부하
55,148,5,1.0,0,정상
55,149,9,0.0,1,과부하
55,150,5,0.6,1,과부하
55,151,13,0.0769230769230769,1,과부하
55,152,9,0.4444444444444444,1,과부하
55,153,5,1.0,0,정상
55,154,9,0.4444444444444444,1,과부하
55,155,5,1.0,0,정상
55,156,9,0.5555555555555556,1,과부하
55,157,13,0.4615384615384615,1,과부하
55,158,13,0.0769230769230769,1,과부하
55,159,13,0.0909090909090909,1,과부하
56,4,13,0.3846153846153846,1,과부하
56,5,5,1.0,0,정상
56,6,5,1.0,0,정상
56,7,13,0.1538461538461538,1,과부하
56,8,9,0.4444444444444444,1,과부하
56,9,5,1.0,0,정상
56,10,9,0.3333333333333333,1,과부하
56,11,9,0.1111111111111111,1,과부하
56,12,5,1.0,0,정상
56,13,13,0.1538461538461538,1,과부하
56,14,9,0.4444444444444444,1,과부하
56,15,13,0.0769230769230769,1,과부하
56,22,13,0.0,1,과부하
56,23,9,0.5555555555555556,1,과부하
56,24,9,0.2222222222222222,1,과부하
56,25,13,0.0,1,과부하
56,26,5,1.0,0,정상
56,27,5,1.0,0,정상
56,28,13,0.3076923076923077,1,과부하
56,29,5,1.0,0,정상
56,30,5,1.0,0,정상
56,31,9,1.0,0,정상
56,32,13,0.3076923076923077,1,과부하
56,33,9,0.5555555555555556,1,과부하
56,40,9,1.0,0,정상
56,41,5,1.0,0,정상
56,42,13,0.3076923076923077,1,과부하
56,43,5,0.6,1,과부하
56,44,13,0.0769230769230769,1,과부하
56,45,13,0.3076923076923077,1,과부하
56,46,13,0.0769230769230769,1,과부하
56,47,5,1.0,0,정상
56,48,5,1.0,0,정상
56,49,9,0.5555555555555556,1,과부하
56,50,9,0.2222222222222222,1,과부하
56,51,9,0.5555555555555556,1,과부하
56,58,9,0.2222222222222222,1,과부하
56,59,5,1.0,0,정상
56,60,9,0.7777777777777778,0,정상
56,61,5,1.0,0,정상
56,62,5,0.4,1,과부하
56,63,13,0.1428571428571428,1,과부하
56,64,13,0.25,1,과부하
56,65,9,0.25,1,과부하
56,66,13,0.0,1,과부하
56,67,9,0.4444444444444444,1,과부하
56,68,13,0.0769230769230769,1,과부하
56,69,5,1.0,0,정상
56,76,13,0.0,1,과부하
56,77,9,0.2222222222222222,1,과부하
56,78,5,1.0,0,정상
56,79,5,0.6,1,과부하
56,80,13,0.0,1,과부하
56,81,13,0.3076923076923077,1,과부하
56,82,13,0.1,1,과부하
56,83,5,1.0,0,정상
56,84,9,0.5555555555555556,1,과부하
56,85,5,1.0,0,정상
56,86,9,0.3333333333333333,1,과부하
56,87,9,0.5555555555555556,1,과부하
56,94,5,0.8,0,정상
56,95,5,1.0,0,정상
56,96,13,0.3076923076923077,1,과부하
56,97,9,0.0,1,과부하
56,98,13,0.3076923076923077,1,과부하
56,99,13,0.0,1,과부하
56,100,5,1.0,0,정상
56,101,9,0.2222222222222222,1,과부하
56,102,9,0.3333333333333333,1,과부하
56,103,5,1.0,0,정상
56,104,13,0.0833333333333333,1,과부하
56,105,9,0.4444444444444444,1,과부하
56,112,13,0.0,1,과부하
56,113,5,1.0,0,정상
56,114,9,0.3333333333333333,1,과부하
56,115,9,0.1111111111111111,1,과부하
56,116,9,0.6666666666666666,0,정상
56,117,5,0.8,0,정상
56,118,5,1.0,0,정상
56,119,9,0.4444444444444444,1,과부하
56,120,5,1.0,0,정상
56,121,13,0.0769230769230769,1,과부하
56,122,13,0.1111111111111111,1,과부하
56,123,13,0.2307692307692307,1,과부하
56,130,13,0.0769230769230769,1,과부하
56,131,9,0.375,1,과부하
56,132,13,0.0769230769230769,1,과부하
56,133,13,0.2307692307692307,1,과부하
56,134,9,0.125,1,과부하
56,135,5,0.6,1,과부하
56,136,9,0.1111111111111111,1,과부하
56,137,9,0.3333333333333333,1,과부하
56,138,13,0.2307692307692307,1,과부하
56,139,5,1.0,0,정상
56,140,5,1.0,0,정상
56,141,5,1.0,0,정상
56,148,5,0.0,1,과부하
56,149,5,1.0,0,정상
56,150,5,0.6,1,과부하
56,151,5,1.0,0,정상
56,152,9,0.8888888888888888,0,정상
56,153,13,0.0,1,과부하
56,154,9,0.2222222222222222,1,과부하
56,155,13,0.0769230769230769,1,과부하
56,156,9,0.3333333333333333,1,과부하
56,157,9,0.0,1,과부하
56,158,13,0.2307692307692307,1,과부하
56,159,13,0.2727272727272727,1,과부하
57,4,9,0.3333333333333333,1,과부하
57,5,5,1.0,0,정상
57,6,13,0.3076923076923077,1,과부하
57,7,5,1.0,0,정상
57,8,13,0.3846153846153846,1,과부하
57,9,9,0.4444444444444444,1,과부하
57,10,5,1.0,0,정상
57,11,5,1.0,0,정상
57,12,13,0.3076923076923077,1,과부하
57,13,9,0.7777777777777778,0,정상
57,14,13,0.6153846153846154,1,과부하
57,15,9,0.5555555555555556,1,과부하
57,22,5,1.0,0,정상
57,23,9,0.4444444444444444,1,과부하
57,24,9,0.5555555555555556,1,과부하
57,25,13,0.3333333333333333,1,과부하
57,26,13,0.7692307692307693,0,정상
57,27,13,0.3846153846153846,1,과부하
57,28,5,1.0,0,정상
57,29,9,0.4444444444444444,1,과부하
57,30,5,1.0,0,정상
57,31,9,0.4285714285714285,1,과부하
57,32,5,1.0,0,정상
57,33,13,0.0769230769230769,1,과부하
57,40,5,1.0,0,정상
57,41,5,1.0,0,정상
57,42,9,0.3333333333333333,1,과부하
57,43,9,0.875,0,정상
57,44,13,0.1538461538461538,1,과부하
57,45,5,1.0,0,정상
57,46,13,0.1538461538461538,1,과부하
57,47,5,1.0,0,정상
57,48,9,0.8888888888888888,0,정상
57,49,13,0.3846153846153846,1,과부하
57,50,9,0.4444444444444444,1,과부하
57,51,13,0.6153846153846154,1,과부하
57,58,13,0.5384615384615384,1,과부하
57,59,9,0.5555555555555556,1,과부하
57,60,9,1.0,0,정상
57,61,9,0.1428571428571428,1,과부하
57,62,13,0.0,1,과부하
57,63,5,1.0,0,정상
57,64,5,1.0,0,정상
57,65,5,1.0,0,정상
57,66,9,0.5555555555555556,1,과부하
57,67,13,0.2307692307692307,1,과부하
57,68,5,1.0,0,정상
57,69,13,0.2307692307692307,1,과부하
57,76,13,0.2727272727272727,1,과부하
57,77,13,0.3333333333333333,1,과부하
57,78,13,0.6923076923076923,0,정상
57,79,5,0.75,0,정상
57,80,9,0.5,1,과부하
57,81,9,0.3333333333333333,1,과부하
57,82,5,1.0,0,정상
57,83,9,0.1666666666666666,1,과부하
57,84,5,1.0,0,정상
57,85,5,1.0,0,정상
57,86,9,0.0,1,과부하
57,87,13,0.3076923076923077,1,과부하
57,94,5,1.0,0,정상
57,95,13,0.3333333333333333,1,과부하
57,96,9,0.4444444444444444,1,과부하
57,97,13,0.5384615384615384,1,과부하
57,98,13,0.1538461538461538,1,과부하
57,99,13,0.5833333333333334,1,과부하
57,100,9,0.5555555555555556,1,과부하
57,101,5,1.0,0,정상
57,102,9,0.5555555555555556,1,과부하
57,103,5,1.0,0,정상
57,104,9,0.2222222222222222,1,과부하
57,105,5,1.0,0,정상
57,112,9,0.4444444444444444,1,과부하
57,113,13,0.4615384615384615,1,과부하
57,114,13,0.6923076923076923,0,정상
57,115,5,1.0,0,정상
57,116,9,1.0,0,정상
57,117,13,0.3076923076923077,1,과부하
57,118,9,1.0,0,정상
57,119,5,1.0,0,정상
57,120,9,0.8888888888888888,0,정상
57,121,13,0.5384615384615384,1,과부하
57,122,5,1.0,0,정상
57,123,5,1.0,0,정상
57,130,9,0.7777777777777778,0,정상
57,131,13,0.5384615384615384,1,과부하
57,132,5,1.0,0,정상
57,133,13,0.2307692307692307,1,과부하
57,134,13,0.6153846153846154,1,과부하
57,135,9,0.8888888888888888,0,정상
57,136,13,0.5384615384615384,1,과부하
57,137,5,1.0,0,정상
57,138,5,1.0,0,정상
57,139,5,1.0,0,정상
57,140,9,0.7777777777777778,0,정상
57,141,9,1.0,0,정상
57,148,9,1.0,0,정상
57,149,13,0.6923076923076923,0,정상
57,150,13,0.4615384615384615,1,과부하
57,151,5,1.0,0,정상
57,152,13,0.6923076923076923,0,정상
57,153,5,1.0,0,정상
57,154,5,1.0,0,정상
57,155,9,0.6666666666666666,0,정상
57,156,9,0.6666666666666666,0,정상
57,157,9,0.7777777777777778,0,정상
57,158,13,0.6923076923076923,0,정상
57,159,5,1.0,0,정상
58,4,5,1.0,0,정상
58,5,13,0.3076923076923077,1,과부하
58,6,9,0.5555555555555556,1,과부하
58,7,9,0.3333333333333333,1,과부하
58,8,5,1.0,0,정상
58,9,5,1.0,0,정상
58,10,5,1.0,0,정상
58,11,13,0.0769230769230769,1,과부하
58,12,9,1.0,0,정상
58,13,13,0.1538461538461538,1,과부하
58,14,9,0.4444444444444444,1,과부하
58,15,13,0.3076923076923077,1,과부하
58,22,5,1.0,0,정상
58,23,13,0.2307692307692307,1,과부하
58,24,13,0.3076923076923077,1,과부하
58,25,13,0.0769230769230769,1,과부하
58,26,9,0.2222222222222222,1,과부하
58,27,5,0.6,1,과부하
58,28,9,0.5555555555555556,1,과부하
58,29,9,1.0,0,정상
58,30,9,0.6666666666666666,0,정상
58,31,13,0.4615384615384615,1,과부하
58,32,5,1.0,0,정상
58,33,5,1.0,0,정상
58,40,13,0.3846153846153846,1,과부하
58,41,5,0.6,1,과부하
58,42,9,0.6666666666666666,0,정상
58,43,13,0.2307692307692307,1,과부하
58,44,13,0.3076923076923077,1,과부하
58,45,9,0.5555555555555556,1,과부하
58,46,5,1.0,0,정상
58,47,5,0.4,1,과부하
58,48,5,1.0,0,정상
58,49,9,0.1111111111111111,1,과부하
58,50,13,0.4615384615384615,1,과부하
58,51,9,0.6666666666666666,0,정상
58,58,5,1.0,0,정상
58,59,5,1.0,0,정상
58,60,9,0.2222222222222222,1,과부하
58,61,13,0.0769230769230769,1,과부하
58,62,5,1.0,0,정상
58,63,9,0.4444444444444444,1,과부하
58,64,13,0.4615384615384615,1,과부하
58,65,13,0.0,1,과부하
58,66,5,1.0,0,정상
58,67,13,0.3076923076923077,1,과부하
58,68,9,0.3333333333333333,1,과부하
58,69,9,0.2,1,과부하
58,76,13,0.0833333333333333,1,과부하
58,77,5,1.0,0,정상
58,78,9,0.4444444444444444,1,과부하
58,79,5,1.0,0,정상
58,80,5,1.0,0,정상
58,81,13,0.4615384615384615,1,과부하
58,82,13,0.0769230769230769,1,과부하
58,83,9,0.7777777777777778,0,정상
58,84,5,1.0,0,정상
58,85,9,0.6666666666666666,0,정상
58,86,9,0.3333333333333333,1,과부하
58,87,13,0.1538461538461538,1,과부하
58,94,13,0.2307692307692307,1,과부하
58,95,5,1.0,0,정상
58,96,9,0.7777777777777778,0,정상
58,97,13,0.3076923076923077,1,과부하
58,98,9,0.5555555555555556,1,과부하
58,99,9,0.5555555555555556,1,과부하
58,100,13,0.3846153846153846,1,과부하
58,101,5,1.0,0,정상
58,102,13,0.4615384615384615,1,과부하
58,103,5,0.8,0,정상
58,104,5,1.0,0,정상
58,105,9,0.4444444444444444,1,과부하
58,112,5,1.0,0,정상
58,113,9,0.5555555555555556,1,과부하
58,114,9,0.7777777777777778,0,정상
58,115,5,1.0,0,정상
58,116,9,0.4444444444444444,1,과부하
58,117,13,0.3846153846153846,1,과부하
58,118,9,0.6666666666666666,0,정상
58,119,13,0.2307692307692307,1,과부하
58,120,13,0.4615384615384615,1,과부하
58,121,5,0.4,1,과부하
58,122,13,0.2307692307692307,1,과부하
58,123,5,1.0,0,정상
58,130,5,1.0,0,정상
58,131,5,1.0,0,정상
58,132,13,0.3076923076923077,1,과부하
58,133,5,1.0,0,정상
58,134,13,0.3076923076923077,1,과부하
58,135,13,0.5384615384615384,1,과부하
58,136,9,0.2222222222222222,1,과부하
58,137,9,0.5555555555555556,1,과부하
58,138,5,1.0,0,정상
58,139,9,0.6666666666666666,0,정상
58,140,9,0.4444444444444444,1,과부하
58,141,13,0.3846153846153846,1,과부하
58,148,9,0.3333333333333333,1,과부하
58,149,9,0.3333333333333333,1,과부하
58,150,5,1.0,0,정상
58,151,5,1.0,0,정상
58,152,9,0.2222222222222222,1,과부하
58,153,13,0.1538461538461538,1,과부하
58,154,13,0.3846153846153846,1,과부하
58,155,9,0.6666666666666666,0,정상
58,156,13,0.3846153846153846,1,과부하
58,157,13,0.6153846153846154,1,과부하
58,158,5,1.0,0,정상
58,159,5,1.0,0,정상
59,4,5,1.0,0,정상
59,5,5,0.6,1,과부하
59,6,9,0.1111111111111111,1,과부하
59,7,13,0.1538461538461538,1,과부하
59,8,13,0.3076923076923077,1,과부하
59,9,5,0.6,1,과부하
59,10,5,0.5,1,과부하
59,11,13,0.3076923076923077,1,과부하
59,12,9,0.4444444444444444,1,과부하
59,13,13,0.1538461538461538,1,과부하
59,14,9,0.2222222222222222,1,과부하
59,15,9,0.4444444444444444,1,과부하
59,22,5,1.0,0,정상
59,23,9,0.1111111111111111,1,과부하
59,24,13,0.2307692307692307,1,과부하
59,25,5,0.4,1,과부하
59,26,5,1.0,0,정상
59,27,9,0.3333333333333333,1,과부하
59,28,13,0.1538461538461538,1,과부하
59,29,9,0.3333333333333333,1,과부하
59,30,13,0.2307692307692307,1,과부하
59,31,13,0.1538461538461538,1,과부하
59,32,5,1.0,0,정상
59,33,9,0.5555555555555556,1,과부하
59,40,13,0.0,1,과부하
59,41,5,0.0,1,과부하
59,42,13,0.0833333333333333,1,과부하
59,43,13,0.3846153846153846,1,과부하
59,44,5,1.0,0,정상
59,45,9,0.1111111111111111,1,과부하
59,46,5,0.6,1,과부하
59,47,9,0.1111111111111111,1,과부하
59,48,5,0.4,1,과부하
59,49,9,0.3333333333333333,1,과부하
59,50,9,0.5555555555555556,1,과부하
59,51,13,0.2307692307692307,1,과부하
59,58,5,1.0,0,정상
59,59,13,0.2307692307692307,1,과부하
59,60,5,1.0,0,정상
59,61,5,0.6,1,과부하
59,62,13,0.3846153846153846,1,과부하
59,63,9,0.3333333333333333,1,과부하
59,64,9,0.6666666666666666,0,정상
59,65,13,0.3333333333333333,1,과부하
59,66,5,1.0,0,정상
59,67,9,0.2222222222222222,1,과부하
59,68,9,0.4444444444444444,1,과부하
59,69,13,0.25,1,과부하
59,76,9,0.6666666666666666,0,정상
59,77,9,0.7777777777777778,0,정상
59,78,5,1.0,0,정상
59,79,5,0.6,1,과부하
59,80,9,0.4,1,과부하
59,81,13,0.0769230769230769,1,과부하
59,82,9,0.7777777777777778,0,정상
59,83,13,0.3076923076923077,1,과부하
59,84,5,1.0,0,정상
59,85,5,1.0,0,정상
59,86,13,0.1538461538461538,1,과부하
59,87,13,0.0,1,과부하
59,94,5,1.0,0,정상
59,95,13,0.1538461538461538,1,과부하
59,96,9,0.5555555555555556,1,과부하
59,97,5,1.0,0,정상
59,98,5,0.6,1,과부하
59,99,9,0.7777777777777778,0,정상
59,100,13,0.4615384615384615,1,과부하
59,101,9,0.2222222222222222,1,과부하
59,102,13,0.3076923076923077,1,과부하
59,103,5,0.6,1,과부하
59,104,13,0.3076923076923077,1,과부하
59,105,9,0.6666666666666666,0,정상
59,112,13,0.1538461538461538,1,과부하
59,113,13,0.4615384615384615,1,과부하
59,114,13,0.0769230769230769,1,과부하
59,115,9,0.4444444444444444,1,과부하
59,116,5,0.6,1,과부하
59,117,9,0.3333333333333333,1,과부하
59,118,5,1.0,0,정상
59,119,5,1.0,0,정상
59,120,9,0.5555555555555556,1,과부하
59,121,13,0.5384615384615384,1,과부하
59,122,9,0.6666666666666666,0,정상
59,123,5,1.0,0,정상
59,130,9,0.3333333333333333,1,과부하
59,131,5,1.0,0,정상
59,132,13,0.0769230769230769,1,과부하
59,133,9,0.4444444444444444,1,과부하
59,134,13,0.5384615384615384,1,과부하
59,135,9,0.5555555555555556,1,과부하
59,136,5,1.0,0,정상
59,137,13,0.3076923076923077,1,과부하
59,138,9,0.3333333333333333,1,과부하
59,139,5,1.0,0,정상
59,140,13,0.2307692307692307,1,과부하
59,141,5,1.0,0,정상
59,148,13,0.3846153846153846,1,과부하
59,149,5,1.0,0,정상
59,150,5,1.0,0,정상
59,151,9,0.2222222222222222,1,과부하
59,152,9,0.6666666666666666,0,정상
59,153,13,0.3076923076923077,1,과부하
59,154,9,0.4444444444444444,1,과부하
59,155,13,0.3076923076923077,1,과부하
59,156,9,0.5555555555555556,1,과부하
59,157,13,0.3846153846153846,1,과부하
59,158,5,1.0,0,정상
59,159,5,0.2,1,과부하
60,4,5,1.0,0,정상
60,5,5,1.0,0,정상
60,6,9,0.2222222222222222,1,과부하
60,7,5,1.0,0,정상
60,8,13,0.3076923076923077,1,과부하
60,9,9,0.3333333333333333,1,과부하
60,10,5,1.0,0,정상
60,11,13,0.3076923076923077,1,과부하
60,12,9,0.1111111111111111,1,과부하
60,13,13,0.1538461538461538,1,과부하
60,14,13,0.1818181818181818,1,과부하
60,15,9,0.5555555555555556,1,과부하
60,22,9,0.6666666666666666,0,정상
60,23,9,0.4444444444444444,1,과부하
60,24,5,1.0,0,정상
60,25,9,0.5555555555555556,1,과부하
60,26,13,0.3076923076923077,1,과부하
60,27,13,0.2307692307692307,1,과부하
60,28,9,0.7777777777777778,0,정상
60,29,13,0.2307692307692307,1,과부하
60,30,13,0.0,1,과부하
60,31,5,1.0,0,정상
60,32,5,1.0,0,정상
60,33,5,1.0,0,정상
60,40,5,1.0,0,정상
60,41,13,0.2307692307692307,1,과부하
60,42,13,0.4615384615384615,1,과부하
60,43,9,0.5555555555555556,1,과부하
60,44,9,0.4285714285714285,1,과부하
60,45,13,0.4615384615384615,1,과부하
60,46,9,0.7777777777777778,0,정상
60,47,9,0.6666666666666666,0,정상
60,48,13,0.0769230769230769,1,과부하
60,49,5,1.0,0,정상
60,50,5,1.0,0,정상
60,51,5,1.0,0,정상
60,58,5,1.0,0,정상
60,59,13,0.1538461538461538,1,과부하
60,60,9,0.8888888888888888,0,정상
60,61,9,0.8888888888888888,0,정상
60,62,13,0.1538461538461538,1,과부하
60,63,5,1.0,0,정상
60,64,9,0.2222222222222222,1,과부하
60,65,13,0.5384615384615384,1,과부하
60,66,5,0.4,1,과부하
60,67,13,0.2307692307692307,1,과부하
60,68,9,0.4444444444444444,1,과부하
60,69,5,1.0,0,정상
60,76,5,1.0,0,정상
60,77,5,1.0,0,정상
60,78,13,0.4615384615384615,1,과부하
60,79,9,0.2222222222222222,1,과부하
60,80,13,0.4615384615384615,1,과부하
60,81,9,0.3333333333333333,1,과부하
60,82,13,0.3076923076923077,1,과부하
60,83,5,1.0,0,정상
60,84,13,0.1538461538461538,1,과부하
60,85,9,0.6666666666666666,0,정상
60,86,9,0.2222222222222222,1,과부하
60,87,5,0.6,1,과부하
60,94,13,0.0,1,과부하
60,95,9,0.6666666666666666,0,정상
60,96,13,0.3076923076923077,1,과부하
60,97,5,1.0,0,정상
60,98,9,0.7777777777777778,0,정상
60,99,13,0.3076923076923077,1,과부하
60,100,5,1.0,0,정상
60,101,13,0.4615384615384615,1,과부하
60,102,5,1.0,0,정상
60,103,5,1.0,0,정상
60,104,9,0.3333333333333333,1,과부하
60,105,9,0.3333333333333333,1,과부하
60,112,13,0.4615384615384615,1,과부하
60,113,13,0.0769230769230769,1,과부하
60,114,5,1.0,0,정상
60,115,13,0.2307692307692307,1,과부하
60,116,13,0.4615384615384615,1,과부하
60,117,5,0.25,1,과부하
60,118,9,0.5555555555555556,1,과부하
60,119,9,0.5555555555555556,1,과부하
60,120,9,0.2222222222222222,1,과부하
60,121,9,0.7777777777777778,0,정상
60,122,5,0.6,1,과부하
60,123,5,0.8,0,정상
60,130,5,1.0,0,정상
60,131,9,0.8888888888888888,0,정상
60,132,9,0.7777777777777778,0,정상
60,133,13,0.4545454545454545,1,과부하
60,134,5,1.0,0,정상
60,135,5,1.0,0,정상
60,136,13,0.1538461538461538,1,과부하
60,137,9,0.6666666666666666,0,정상
60,138,13,0.1538461538461538,1,과부하
60,139,9,0.6666666666666666,0,정상
60,140,5,1.0,0,정상
60,141,13,0.1538461538461538,1,과부하
60,148,13,0.5,1,과부하
60,149,5,1.0,0,정상
60,150,9,0.7777777777777778,0,정상
60,151,13,0.0909090909090909,1,과부하
60,152,5,1.0,0,정상
60,153,13,0.4615384615384615,1,과부하
60,154,9,0.7777777777777778,0,정상
60,155,9,0.8888888888888888,0,정상
60,156,5,1.0,0,정상
60,157,5,1.0,0,정상
60,158,9,0.7777777777777778,0,정상
60,159,13,0.1538461538461538,1,과부하
61,4,9,0.2222222222222222,1,과부하
61,5,5,1.0,0,정상
61,6,9,0.1111111111111111,1,과부하
61,7,13,0.2307692307692307,1,과부하
61,8,13,0.2307692307692307,1,과부하
61,9,5,1.0,0,정상
61,10,13,0.3846153846153846,1,과부하
61,11,13,0.1538461538461538,1,과부하
61,12,9,0.4444444444444444,1,과부하
61,13,5,0.0,1,과부하
61,14,5,1.0,0,정상
61,15,9,0.5555555555555556,1,과부하
61,22,5,1.0,0,정상
61,23,9,0.2222222222222222,1,과부하
61,24,13,0.0,1,과부하
61,25,5,0.4,1,과부하
61,26,13,0.2307692307692307,1,과부하
61,27,5,1.0,0,정상
61,28,9,0.5555555555555556,1,과부하
61,29,13,0.0769230769230769,1,과부하
61,30,9,0.1428571428571428,1,과부하
61,31,5,0.4,1,과부하
61,32,13,0.3076923076923077,1,과부하
61,33,9,0.7777777777777778,0,정상
61,40,9,0.4444444444444444,1,과부하
61,41,5,0.6,1,과부하
61,42,13,0.3846153846153846,1,과부하
61,43,9,0.2222222222222222,1,과부하
61,44,9,0.1111111111111111,1,과부하
61,45,5,1.0,0,정상
61,46,13,0.1538461538461538,1,과부하
61,47,9,0.5555555555555556,1,과부하
61,48,13,0.3076923076923077,1,과부하
61,49,13,0.4615384615384615,1,과부하
61,50,5,1.0,0,정상
61,51,5,1.0,0,정상
61,58,5,1.0,0,정상
61,59,13,0.2307692307692307,1,과부하
61,60,13,0.1538461538461538,1,과부하
61,61,5,1.0,0,정상
61,62,5,0.2,1,과부하
61,63,5,0.2,1,과부하
61,64,13,0.0,1,과부하
61,65,9,0.2222222222222222,1,과부하
61,66,9,0.4444444444444444,1,과부하
61,67,13,0.0,1,과부하
61,68,9,0.3333333333333333,1,과부하
61,69,9,0.3333333333333333,1,과부하
61,76,5,1.0,0,정상
61,77,5,1.0,0,정상
61,78,9,0.0,1,과부하
61,79,9,0.2222222222222222,1,과부하
61,80,13,0.4615384615384615,1,과부하
61,81,9,0.3333333333333333,1,과부하
61,82,5,1.0,0,정상
61,83,13,0.4,1,과부하
61,84,13,0.0,1,과부하
61,85,9,0.3333333333333333,1,과부하
61,86,5,0.8,0,정상
61,87,13,0.1538461538461538,1,과부하
61,94,9,0.4444444444444444,1,과부하
61,95,9,0.4444444444444444,1,과부하
61,96,13,0.2307692307692307,1,과부하
61,97,9,0.3333333333333333,1,과부하
61,98,5,1.0,0,정상
61,99,5,0.4,1,과부하
61,100,13,0.2307692307692307,1,과부하
61,101,5,1.0,0,정상
61,102,13,0.0,1,과부하
61,103,5,1.0,0,정상
61,104,13,0.3076923076923077,1,과부하
61,105,9,0.1111111111111111,1,과부하
61,112,5,1.0,0,정상
61,113,5,1.0,0,정상
61,114,9,0.4444444444444444,1,과부하
61,115,9,0.7777777777777778,0,정상
61,116,5,1.0,0,정상
61,117,13,0.0909090909090909,1,과부하
61,118,9,0.6666666666666666,0,정상
61,119,13,0.0769230769230769,1,과부하
61,120,13,0.2307692307692307,1,과부하
61,121,13,0.3846153846153846,1,과부하
61,122,5,0.0,1,과부하
61,123,9,0.0,1,과부하
61,130,9,0.7777777777777778,0,정상
61,131,13,0.0,1,과부하
61,132,9,0.4,1,과부하
61,133,9,0.5555555555555556,1,과부하
61,134,5,1.0,0,정상
61,135,13,0.1111111111111111,1,과부하
61,136,13,0.0,1,과부하
61,137,5,1.0,0,정상
61,138,9,0.5555555555555556,1,과부하
61,139,5,1.0,0,정상
61,140,13,0.3846153846153846,1,과부하
61,141,5,1.0,0,정상
61,148,13,0.2307692307692307,1,과부하
61,149,13,0.0769230769230769,1,과부하
61,150,9,0.4444444444444444,1,과부하
61,151,13,0.2307692307692307,1,과부하
61,152,13,0.1538461538461538,1,과부하
61,153,9,0.0,1,과부하
61,154,9,0.1111111111111111,1,과부하
61,155,5,1.0,0,정상
61,156,5,1.0,0,정상
61,157,9,0.625,0,정상
61,158,5,1.0,0,정상
61,159,5,1.0,0,정상
62,4,5,1.0,0,정상
62,5,13,0.3076923076923077,1,과부하
62,6,5,1.0,0,정상
62,7,13,0.0833333333333333,1,과부하
62,8,5,1.0,0,정상
62,9,9,1.0,0,정상
62,10,9,0.2222222222222222,1,과부하
62,11,13,0.2307692307692307,1,과부하
62,12,9,0.2222222222222222,1,과부하
62,13,5,1.0,0,정상
62,14,9,0.8888888888888888,0,정상
62,15,13,0.3076923076923077,1,과부하
62,22,9,0.8888888888888888,0,정상
62,23,9,0.8888888888888888,0,정상
62,24,5,1.0,0,정상
62,25,13,0.3333333333333333,1,과부하
62,26,5,1.0,0,정상
62,27,9,0.6666666666666666,0,정상
62,28,5,1.0,0,정상
62,29,13,0.1538461538461538,1,과부하
62,30,5,1.0,0,정상
62,31,13,0.3076923076923077,1,과부하
62,32,13,0.3076923076923077,1,과부하
62,33,9,0.4444444444444444,1,과부하
62,40,5,1.0,0,정상
62,41,13,0.1818181818181818,1,과부하
62,42,5,0.6,1,과부하
62,43,13,0.2307692307692307,1,과부하
62,44,13,0.1538461538461538,1,과부하
62,45,9,0.6666666666666666,0,정상
62,46,5,1.0,0,정상
62,47,9,0.6666666666666666,0,정상
62,48,5,1.0,0,정상
62,49,9,0.7777777777777778,0,정상
62,50,13,0.1538461538461538,1,과부하
62,51,9,0.1111111111111111,1,과부하
62,58,5,1.0,0,정상
62,59,9,0.4444444444444444,1,과부하
62,60,9,0.0,1,과부하
62,61,13,0.3846153846153846,1,과부하
62,62,5,1.0,0,정상
62,63,9,0.3333333333333333,1,과부하
62,64,9,0.3333333333333333,1,과부하
62,65,5,1.0,0,정상
62,66,13,0.5384615384615384,1,과부하
62,67,13,0.1538461538461538,1,과부하
62,68,13,0.0,1,과부하
62,69,5,1.0,0,정상
