subject,trial_seg,peak_val,peak_pos,early_mean,late_val,decline,plateau_len,volatility,condition,global_trial_num,trial,accuracy_z,predicted_z,load_score_pct,load_label
13,33,0.043705324577415716,5.0,-0.004178903029121983,0.043705324577415716,0.0,3.0,0.04297116785138407,5.0,33.0,33,0.384816764561882,0.7771989563804224,1.2670685201131704,정상
13,40,0.48792711350273077,1.0,0.19421111680799666,-0.4532887579449092,0.94121587144764,1.0,0.2179728398143336,13.0,40.0,40,-0.8833024811174283,-0.7825131540750325,58.408168286382086,과부하
13,41,0.34993770151567993,7.0,0.0029747390729356837,0.2515189745114199,0.09841872700426002,1.0,0.31012714852376777,9.0,41.0,41,-1.1390576231031715,-0.8862215085225671,64.03001599212695,과부하
13,42,0.48882327830470373,7.0,-0.038076715364868896,0.4360183190689133,0.05280495923579043,0.0,0.35027625694399356,13.0,42.0,42,-0.8833024811174283,-0.8962741862429233,64.46057325624308,과부하
13,43,0.3795567176099537,9.0,0.02881602021846543,0.07328414416910345,0.30627257344085024,1.0,0.17768710003746843,13.0,43.0,43,-0.9728167808124382,-1.394995790494346,91.2043301759134,과부하
13,44,0.04981204789893212,3.0,-0.013708635909755884,-0.12290940022412755,0.17272144812305967,1.0,0.07161864958476072,5.0,44.0,44,1.3545550112578253,0.5059597272185007,11.046869233608064,정상
13,45,-0.5074791510349197,2.0,-0.6205418695952556,-1.3630119337128894,0.8555327826779697,1.0,0.18737674637508078,9.0,45.0,45,-1.5546597288300041,-0.35034776724278516,42.63747078361422,과부하
13,46,0.047066899186981814,11.0,-0.21122122957023012,-0.42310413918135836,0.4701710383683402,2.0,0.2220089572547796,13.0,46.0,46,-1.5546597288300041,-1.2891148675575823,86.07454791487268,과부하
13,47,0.6319521332615379,7.0,0.1686003993042881,0.5833992341742782,0.04855289908725968,1.0,0.20617730156030528,9.0,47.0,47,-1.5546597288300041,-0.8639080964532485,63.02128183048345,과부하
13,48,0.07680632024294187,1.0,0.025702934037443902,-0.021748183845588187,0.09855450408853006,3.0,0.02096294043797447,5.0,48.0,48,0.19086911522269343,0.35967803852586705,19.99015869110592,정상
13,49,-0.03173786044163052,9.0,-0.1355884480569884,-0.03173786044163052,0.0,2.0,0.12122549087238708,9.0,49.0,49,-1.5546597288300041,-0.9709150363307009,68.00344445811292,과부하
13,50,0.35213869384842056,2.0,0.10798538457228872,0.10796150330666077,0.2441771905417598,0.0,0.22480859207394496,5.0,50.0,50,1.3545550112578253,0.48915070662347737,12.621478656661338,정상
13,51,0.5389033985710228,5.0,0.06144775796977431,0.5389033985710228,0.0,0.0,0.37784221520171696,5.0,51.0,51,0.19086911522269343,0.6492606619758847,6.9258211342108496,정상
13,58,0.1831912942262246,3.0,0.03649841249739812,-0.3936917201382659,0.5768830143644905,4.0,0.14342530841081985,13.0,58.0,58,-0.6595167318799027,-0.8957911948505539,64.41136671177267,과부하
13,59,0.14738395210293653,6.0,0.013456542393682724,-0.11532231536485327,0.2627062674677898,2.0,0.19437442817313683,9.0,59.0,59,-0.584921482134061,-1.0103440659888496,70.63599458728011,과부하
